directorio;secuencia_p;orden;p6020;p6040;mes;area;clase;DPTO;fex_c_2011
19187;1;1;2;68;04;11;1;11;3377,651173998
19189;1;1;2;69;04;23;1;23;125,577538893218
19189;1;2;1;38;04;23;1;23;125,577538893218
19189;1;3;1;7;04;23;1;23;125,577538893218
19190;1;1;1;61;04;17;1;17;84,1436102913823
19190;1;2;2;45;04;17;1;17;84,1436102913823
19191;1;1;2;52;04;17;1;17;161,9077275619
19191;1;2;2;23;04;17;1;17;161,9077275619
19191;1;3;1;27;04;17;1;17;161,9077275619
19191;1;4;1;17;04;17;1;17;161,9077275619
19193;1;1;1;37;04;20;1;20;200,336737987818
19193;1;2;2;34;04;20;1;20;200,336737987818
19193;1;3;1;7;04;20;1;20;200,336737987818
19193;1;4;1;1;04;20;1;20;200,336737987818
19194;1;1;2;48;04;11;1;11;3607,48606128122
19196;1;1;2;58;04;41;1;41;56,4606518605916
19196;1;2;1;84;04;41;1;41;56,4606518605916
19196;1;3;2;80;04;41;1;41;56,4606518605916
19196;1;4;2;8;04;41;1;41;56,4606518605916
19197;1;1;1;54;04;23;1;23;265,82998968537
19197;1;2;2;54;04;23;1;23;265,82998968537
19197;1;3;1;27;04;23;1;23;265,82998968537
19197;1;4;2;21;04;23;1;23;265,82998968537
19198;1;1;1;51;04;15;1;15;114,357538995256
19198;1;2;2;42;04;15;1;15;114,357538995256
19198;1;3;1;19;04;15;1;15;114,357538995256
19198;1;4;2;11;04;15;1;15;114,357538995256
19198;1;5;1;7;04;15;1;15;114,357538995256
19199;1;1;1;29;04;54;1;54;469,825847561179
19199;1;2;1;44;04;54;1;54;469,825847561179
19200;1;1;1;23;04;50;1;50;106,446138240142
19201;1;1;2;46;04;44;1;44;127,756052435386
19201;1;2;2;22;04;44;1;44;127,756052435386
19201;1;3;2;4;04;44;1;44;127,756052435386
19201;1;4;2;4;04;44;1;44;127,756052435386
19204;1;1;2;68;04;70;1;70;75,9646104746211
19204;1;2;1;71;04;70;1;70;75,9646104746211
19205;1;1;1;71;04;63;1;63;161,614436929721
19205;1;2;2;63;04;63;1;63;161,614436929721
19205;1;3;2;31;04;63;1;63;161,614436929721
19206;1;1;2;62;04;70;1;70;193,517383310673
19206;1;2;1;34;04;70;1;70;193,517383310673
19206;1;3;1;32;04;70;1;70;193,517383310673
19206;1;4;1;31;04;70;1;70;193,517383310673
19207;1;1;1;50;04;76;1;76;1453,82504658815
19207;1;2;2;58;04;76;1;76;1453,82504658815
19207;1;3;2;31;04;76;1;76;1453,82504658815
19207;1;4;2;6;04;76;1;76;1453,82504658815
19208;1;1;2;65;04;17;1;17;182,140758872421
19209;1;1;1;55;04;08;1;08;335,66214807091
19209;1;2;1;32;04;08;1;08;335,66214807091
19209;1;3;2;23;04;08;1;08;335,66214807091
19209;1;4;2;20;04;08;1;08;335,66214807091
19209;1;5;2;33;04;08;1;08;335,66214807091
19209;1;6;1;20;04;08;1;08;335,66214807091
19209;1;7;2;74;04;08;1;08;335,66214807091
19209;1;8;2;58;04;08;1;08;335,66214807091
19210;1;1;1;31;04;15;1;15;56,8216079746924
19211;1;1;1;74;04;11;1;11;1567,97682863516
19212;1;1;1;64;04;11;1;11;2921,19557723442
19212;1;2;2;46;04;11;1;11;2921,19557723442
19212;1;3;1;10;04;11;1;11;2921,19557723442
19213;1;1;2;44;04;54;1;54;401,366587040104
19213;1;2;1;14;04;54;1;54;401,366587040104
19213;1;3;1;9;04;54;1;54;401,366587040104
19215;1;1;1;24;04;11;1;11;2534,45268849226
19216;1;1;1;38;04;47;1;47;123,102144541032
19216;1;2;2;44;04;47;1;47;123,102144541032
19216;1;3;2;25;04;47;1;47;123,102144541032
19216;1;4;1;34;04;47;1;47;123,102144541032
19216;1;5;1;9;04;47;1;47;123,102144541032
19216;1;6;2;3;04;47;1;47;123,102144541032
19216;1;7;1;20;04;47;1;47;123,102144541032
19216;1;8;2;19;04;47;1;47;123,102144541032
19216;1;9;1;55;04;47;1;47;123,102144541032
19216;1;10;2;52;04;47;1;47;123,102144541032
19217;1;1;2;43;04;17;1;17;196,966147654299
19217;1;2;1;49;04;17;1;17;196,966147654299
19218;1;1;2;68;04;70;1;70;118,124778295366
19218;1;2;1;29;04;70;1;70;118,124778295366
19220;1;1;2;45;04;11;1;11;1684,34385411624
19220;1;2;2;20;04;11;1;11;1684,34385411624
19223;1;1;1;55;04;15;1;15;68,4497180669263
19223;1;2;2;37;04;15;1;15;68,4497180669263
19224;1;1;1;71;04;05;1;05;998,965905056256
19224;1;2;2;63;04;05;1;05;998,965905056256
19225;1;1;1;30;04;23;1;23;299,166946838715
19225;1;2;2;27;04;23;1;23;299,166946838715
19225;1;3;2;7;04;23;1;23;299,166946838715
19226;1;1;2;69;04;15;1;15;111,448746179615
19228;1;1;2;82;04;13;1;13;267,459595493309
19228;1;2;1;47;04;13;1;13;267,459595493309
19228;1;3;1;37;04;13;1;13;267,459595493309
19228;1;4;1;89;04;13;1;13;267,459595493309
19229;1;1;1;35;04;70;1;70;180,321882365843
19229;1;2;2;40;04;70;1;70;180,321882365843
19229;1;3;1;17;04;70;1;70;180,321882365843
19229;1;4;1;11;04;70;1;70;180,321882365843
19230;1;1;2;44;04;17;1;17;925,453450807635
19230;1;2;1;41;04;17;1;17;925,453450807635
19230;1;3;1;9;04;17;1;17;925,453450807635
19231;1;1;2;50;04;41;1;41;128,953950475531
19231;1;2;1;40;04;41;1;41;128,953950475531
19231;1;3;1;17;04;41;1;41;128,953950475531
19231;1;4;1;34;04;41;1;41;128,953950475531
19232;1;1;1;55;04;23;1;23;170,839178993981
19232;1;2;2;41;04;23;1;23;170,839178993981
19232;1;3;1;14;04;23;1;23;170,839178993981
19233;1;1;1;29;04;11;1;11;2611,91081079595
19234;1;1;2;62;04;54;1;54;473,511845807105
19234;1;2;1;73;04;54;1;54;473,511845807105
19234;1;3;1;21;04;54;1;54;473,511845807105
19234;1;4;1;86;04;54;1;54;473,511845807105
19235;1;1;1;36;04;73;1;73;272,78127523846
19235;1;2;2;36;04;73;1;73;272,78127523846
19236;1;1;2;91;04;44;1;44;51,457085421355
19236;1;2;1;88;04;44;1;44;51,457085421355
19236;1;3;1;83;04;44;1;44;51,457085421355
19236;1;4;2;64;04;44;1;44;51,457085421355
19237;1;1;2;51;04;70;1;70;190,671093193702
19237;1;2;1;51;04;70;1;70;190,671093193702
19237;1;3;1;7;04;70;1;70;190,671093193702
19237;1;4;1;34;04;70;1;70;190,671093193702
19237;1;5;1;10;04;70;1;70;190,671093193702
19238;1;1;2;85;04;63;1;63;68,4691266525866
19238;1;2;1;99;04;63;1;63;68,4691266525866
19238;1;3;1;58;04;63;1;63;68,4691266525866
19240;1;1;1;39;04;54;1;54;313,703798488829
19240;1;2;2;46;04;54;1;54;313,703798488829
19240;1;3;2;16;04;54;1;54;313,703798488829
19240;1;4;1;8;04;54;1;54;313,703798488829
19241;1;1;2;40;04;54;1;54;433,005252735776
19241;1;2;1;19;04;54;1;54;433,005252735776
19241;1;3;2;11;04;54;1;54;433,005252735776
19243;1;1;2;54;04;08;1;08;155,879411308797
19243;1;2;2;20;04;08;1;08;155,879411308797
19244;1;1;1;42;04;11;1;11;2719,02862558707
19244;1;2;2;39;04;11;1;11;2719,02862558707
19244;1;3;1;3;04;11;1;11;2719,02862558707
19245;1;1;1;70;04;08;1;08;461,558086357679
19245;1;2;2;66;04;08;1;08;461,558086357679
19247;1;1;2;69;04;63;1;63;94,4282855070024
19247;1;2;1;25;04;63;1;63;94,4282855070024
19247;1;3;1;25;04;63;1;63;94,4282855070024
19247;1;4;1;80;04;63;1;63;94,4282855070024
19248;1;1;2;22;04;11;1;11;1995,02018918105
19248;1;2;2;1;04;11;1;11;1995,02018918105
19249;1;1;2;67;04;11;1;11;3059,27747041941
19249;1;2;1;71;04;11;1;11;3059,27747041941
19250;1;1;2;50;04;54;1;54;499,730218852019
19250;1;2;1;21;04;54;1;54;499,730218852019
19250;1;3;1;20;04;54;1;54;499,730218852019
19251;1;1;2;67;04;18;1;18;59,0142425686346
19251;1;2;1;38;04;18;1;18;59,0142425686346
19251;1;3;1;34;04;18;1;18;59,0142425686346
19251;1;4;2;21;04;18;1;18;59,0142425686346
19252;1;1;1;30;04;05;1;05;1161,94215874054
19252;1;2;1;26;04;05;1;05;1161,94215874054
19252;1;3;2;4;04;05;1;05;1161,94215874054
19252;1;4;1;45;04;05;1;05;1161,94215874054
19253;1;1;1;82;04;19;1;19;69,7701524059833
19253;1;2;2;83;04;19;1;19;69,7701524059833
19254;1;1;1;23;04;19;1;19;119,762241621764
19254;1;2;2;21;04;19;1;19;119,762241621764
19254;1;3;2;2;04;19;1;19;119,762241621764
19255;1;1;2;44;04;50;1;50;147,812712617414
19255;1;2;2;20;04;50;1;50;147,812712617414
19255;1;3;2;77;04;50;1;50;147,812712617414
19256;1;1;1;33;04;18;1;18;40,971028486725
19256;1;2;1;10;04;18;1;18;40,971028486725
19256;1;3;1;8;04;18;1;18;40,971028486725
19256;1;4;2;29;04;18;1;18;40,971028486725
19257;1;1;1;44;04;11;1;11;3774,99000716427
19257;1;2;2;35;04;11;1;11;3774,99000716427
19257;1;3;1;6;04;11;1;11;3774,99000716427
19258;1;1;1;28;04;23;1;23;216,812321458588
19258;1;2;2;25;04;23;1;23;216,812321458588
19258;1;3;2;56;04;23;1;23;216,812321458588
19258;1;4;2;18;04;23;1;23;216,812321458588
19262;1;1;1;64;04;73;1;73;298,614931550848
19263;1;1;2;66;04;66;1;66;354,967875496147
19263;1;2;2;71;04;66;1;66;354,967875496147
19264;1;1;1;52;04;20;1;20;335,106210499426
19264;1;2;2;45;04;20;1;20;335,106210499426
19264;1;3;1;20;04;20;1;20;335,106210499426
19264;1;4;2;3;04;20;1;20;335,106210499426
19265;1;1;1;52;04;68;1;68;352,990877905185
19265;1;2;2;53;04;68;1;68;352,990877905185
19265;1;3;1;19;04;68;1;68;352,990877905185
19265;1;4;2;18;04;68;1;68;352,990877905185
19265;1;5;1;14;04;68;1;68;352,990877905185
19266;1;1;1;40;04;54;1;54;261,786801596194
19266;1;2;2;38;04;54;1;54;261,786801596194
19266;1;3;1;18;04;54;1;54;261,786801596194
19266;1;4;2;15;04;54;1;54;261,786801596194
19266;1;5;2;77;04;54;1;54;261,786801596194
19268;1;1;1;58;04;70;1;70;151,555346888662
19268;1;2;2;52;04;70;1;70;151,555346888662
19268;1;3;2;19;04;70;1;70;151,555346888662
19268;1;4;1;76;04;70;1;70;151,555346888662
19270;1;1;2;43;04;54;1;54;180,013653921056
19270;1;2;2;15;04;54;1;54;180,013653921056
19270;2;1;2;42;04;54;1;54;180,013653921056
19270;2;2;1;19;04;54;1;54;180,013653921056
19271;1;1;2;85;04;11;1;11;1463,96182407311
19271;1;2;1;47;04;11;1;11;1463,96182407311
19271;1;3;1;17;04;11;1;11;1463,96182407311
19272;1;1;1;66;04;73;1;73;368,06229961953
19272;1;2;2;43;04;73;1;73;368,06229961953
19272;1;3;1;22;04;73;1;73;368,06229961953
19272;1;4;2;20;04;73;1;73;368,06229961953
19272;1;5;2;8;04;73;1;73;368,06229961953
19273;1;1;1;25;04;13;1;13;201,305609961719
19273;1;2;2;22;04;13;1;13;201,305609961719
19273;1;3;1;7;04;13;1;13;201,305609961719
19273;1;4;2;0;04;13;1;13;201,305609961719
19273;1;5;1;23;04;13;1;13;201,305609961719
19273;1;6;2;20;04;13;1;13;201,305609961719
19273;1;7;1;2;04;13;1;13;201,305609961719
19274;1;1;1;46;04;11;1;11;4311,68699820453
19274;1;2;2;46;04;11;1;11;4311,68699820453
19274;1;3;2;19;04;11;1;11;4311,68699820453
19274;1;4;2;1;04;11;1;11;4311,68699820453
19274;1;5;1;17;04;11;1;11;4311,68699820453
19275;1;1;1;50;04;63;1;63;314,614620672649
19275;1;2;2;54;04;63;1;63;314,614620672649
19275;1;3;2;19;04;63;1;63;314,614620672649
19275;1;4;2;11;04;63;1;63;314,614620672649
19276;1;1;1;52;04;08;1;08;1177,60378639221
19276;1;2;2;41;04;08;1;08;1177,60378639221
19276;1;3;2;79;04;08;1;08;1177,60378639221
19277;1;1;1;47;04;68;1;68;258,859977130469
19277;1;2;2;49;04;68;1;68;258,859977130469
19277;1;3;1;24;04;68;1;68;258,859977130469
19277;1;4;2;19;04;68;1;68;258,859977130469
19277;1;5;1;16;04;68;1;68;258,859977130469
19278;1;1;1;41;04;08;1;08;785,207880863549
19278;1;2;2;40;04;08;1;08;785,207880863549
19278;1;3;2;8;04;08;1;08;785,207880863549
19280;1;1;1;32;04;54;1;54;514,582810171132
19280;1;2;2;30;04;54;1;54;514,582810171132
19280;1;3;2;8;04;54;1;54;514,582810171132
19281;1;1;1;44;04;54;1;54;295,2132763604
19281;1;2;2;42;04;54;1;54;295,2132763604
19281;1;3;2;18;04;54;1;54;295,2132763604
19282;1;1;2;42;04;15;1;15;57,2822526261522
19282;1;2;2;21;04;15;1;15;57,2822526261522
19284;1;1;2;39;04;70;1;70;143,830339932151
19284;1;2;1;5;04;70;1;70;143,830339932151
19284;1;3;2;16;04;70;1;70;143,830339932151
19284;1;4;1;1;04;70;1;70;143,830339932151
19285;1;1;2;66;04;66;1;66;123,290090832503
19285;1;2;1;59;04;66;1;66;123,290090832503
19286;1;1;1;73;04;54;1;54;261,494537091056
19286;1;2;2;56;04;54;1;54;261,494537091056
19287;1;1;1;35;04;63;1;63;227,327846245655
19287;1;2;2;24;04;63;1;63;227,327846245655
19287;1;3;1;9;04;63;1;63;227,327846245655
19288;1;1;2;81;04;11;1;11;1564,0383429271
19288;1;2;1;45;04;11;1;11;1564,0383429271
19288;1;3;1;24;04;11;1;11;1564,0383429271
19288;1;4;1;45;04;11;1;11;1564,0383429271
19290;1;1;1;48;04;08;1;08;654,000330424096
19290;1;2;2;44;04;08;1;08;654,000330424096
19290;1;3;1;19;04;08;1;08;654,000330424096
19290;1;4;1;8;04;08;1;08;654,000330424096
19291;1;1;2;22;04;54;1;54;833,157587752926
19291;1;2;1;36;04;54;1;54;833,157587752926
19291;1;3;2;4;04;54;1;54;833,157587752926
19291;1;4;2;1;04;54;1;54;833,157587752926
19291;2;1;1;50;04;54;1;54;833,157587752926
19291;2;2;2;35;04;54;1;54;833,157587752926
19291;2;3;1;15;04;54;1;54;833,157587752926
19292;1;1;1;70;04;54;1;54;359,312863928822
19292;1;2;2;67;04;54;1;54;359,312863928822
19294;1;1;1;41;04;11;1;11;3846,04599749078
19295;1;1;2;56;04;44;1;44;53,1169847026536
19295;1;2;1;30;04;44;1;44;53,1169847026536
19295;1;3;1;18;04;44;1;44;53,1169847026536
19295;1;4;1;15;04;44;1;44;53,1169847026536
19295;1;5;2;15;04;44;1;44;53,1169847026536
19295;1;6;2;15;04;44;1;44;53,1169847026536
19295;1;7;2;52;04;44;1;44;53,1169847026536
19296;1;1;2;39;04;54;1;54;347,766196254267
19296;1;2;2;17;04;54;1;54;347,766196254267
19296;1;3;2;15;04;54;1;54;347,766196254267
19296;1;4;1;5;04;54;1;54;347,766196254267
19296;1;5;1;45;04;54;1;54;347,766196254267
19296;1;6;2;20;04;54;1;54;347,766196254267
19299;1;1;1;55;04;08;1;08;118,183156016964
19299;1;2;2;57;04;08;1;08;118,183156016964
19299;1;3;1;22;04;08;1;08;118,183156016964
19299;1;4;2;24;04;08;1;08;118,183156016964
19299;1;5;2;1;04;08;1;08;118,183156016964
19300;1;1;2;31;04;05;1;05;1457,50967635599
19300;1;2;1;33;04;05;1;05;1457,50967635599
19300;1;3;1;15;04;05;1;05;1457,50967635599
19300;1;4;2;7;04;05;1;05;1457,50967635599
19301;1;1;1;45;04;54;1;54;330,734997371548
19301;1;2;2;46;04;54;1;54;330,734997371548
19301;1;3;2;16;04;54;1;54;330,734997371548
19301;1;4;2;14;04;54;1;54;330,734997371548
19301;1;5;1;9;04;54;1;54;330,734997371548
19303;1;1;1;63;04;17;1;17;375,038434233276
19303;1;2;2;43;04;17;1;17;375,038434233276
19303;1;3;1;10;04;17;1;17;375,038434233276
19303;1;4;2;40;04;17;1;17;375,038434233276
19304;1;1;2;25;04;54;1;54;438,035263524587
19304;1;2;1;27;04;54;1;54;438,035263524587
19304;1;3;1;8;04;54;1;54;438,035263524587
19304;1;4;2;6;04;54;1;54;438,035263524587
19304;1;5;2;2;04;54;1;54;438,035263524587
19305;1;1;1;43;04;54;1;54;459,305367160204
19305;1;2;1;19;04;54;1;54;459,305367160204
19305;1;3;2;79;04;54;1;54;459,305367160204
19306;1;1;2;41;04;27;1;27;25,4280243690166
19306;1;2;1;4;04;27;1;27;25,4280243690166
19306;1;3;2;18;04;27;1;27;25,4280243690166
19308;1;1;2;73;04;73;1;73;471,747699699725
19308;1;2;2;35;04;73;1;73;471,747699699725
19308;1;3;1;4;04;73;1;73;471,747699699725
19308;1;4;2;31;04;73;1;73;471,747699699725
19308;1;5;2;12;04;73;1;73;471,747699699725
19308;1;6;1;10;04;73;1;73;471,747699699725
19309;1;1;2;69;04;73;1;73;213,50766767439
19309;1;2;2;52;04;73;1;73;213,50766767439
19309;1;3;1;35;04;73;1;73;213,50766767439
19310;1;1;2;63;04;08;1;08;933,002346819203
19310;1;2;1;27;04;08;1;08;933,002346819203
19311;1;1;1;39;04;66;1;66;176,97699033769
19311;1;2;2;36;04;66;1;66;176,97699033769
19311;1;3;1;12;04;66;1;66;176,97699033769
19312;1;1;2;52;04;11;1;11;1784,42037297023
19312;1;2;1;25;04;11;1;11;1784,42037297023
19312;1;3;2;17;04;11;1;11;1784,42037297023
19313;1;1;2;63;04;08;1;08;439,819695386278
19313;1;2;1;0;04;08;1;08;439,819695386278
19313;1;3;2;42;04;08;1;08;439,819695386278
19313;1;4;1;20;04;08;1;08;439,819695386278
19313;1;5;2;14;04;08;1;08;439,819695386278
19313;1;6;2;89;04;08;1;08;439,819695386278
19313;1;7;1;38;04;08;1;08;439,819695386278
19314;1;1;1;52;04;20;1;20;508,125357126141
19314;1;2;2;51;04;20;1;20;508,125357126141
19314;1;3;1;20;04;20;1;20;508,125357126141
19314;1;4;2;30;04;20;1;20;508,125357126141
19314;1;5;1;31;04;20;1;20;508,125357126141
19314;1;6;1;11;04;20;1;20;508,125357126141
19314;1;7;2;4;04;20;1;20;508,125357126141
19314;1;8;1;27;04;20;1;20;508,125357126141
19314;1;9;2;20;04;20;1;20;508,125357126141
19314;1;10;1;3;04;20;1;20;508,125357126141
19314;1;11;1;0;04;20;1;20;508,125357126141
19316;1;1;1;21;04;19;1;19;116,021814625712
19316;1;2;2;18;04;19;1;19;116,021814625712
19318;1;1;1;38;04;17;1;17;438,372687224669
19318;1;2;2;37;04;17;1;17;438,372687224669
19318;1;3;2;10;04;17;1;17;438,372687224669
19318;1;4;1;5;04;17;1;17;438,372687224669
19318;1;5;2;65;04;17;1;17;438,372687224669
19318;1;6;2;40;04;17;1;17;438,372687224669
19319;1;1;2;33;04;54;1;54;304,596690988981
19319;1;2;1;49;04;54;1;54;304,596690988981
19319;1;3;2;4;04;54;1;54;304,596690988981
19319;1;4;1;1;04;54;1;54;304,596690988981
19319;1;5;2;60;04;54;1;54;304,596690988981
19320;1;1;2;59;04;15;1;15;118,770669620485
19321;1;1;2;77;04;08;1;08;691,409595248777
19321;1;2;1;54;04;08;1;08;691,409595248777
19321;1;3;2;57;04;08;1;08;691,409595248777
19321;1;4;2;31;04;08;1;08;691,409595248777
19321;1;5;2;35;04;08;1;08;691,409595248777
19321;1;6;1;13;04;08;1;08;691,409595248777
19322;1;1;1;55;04;63;1;63;96,2608843928798
19322;1;2;2;52;04;63;1;63;96,2608843928798
19323;1;1;2;43;04;63;1;63;164,69338986317
19323;1;2;2;25;04;63;1;63;164,69338986317
19323;1;3;1;9;04;63;1;63;164,69338986317
19323;1;4;1;8;04;63;1;63;164,69338986317
19323;1;5;2;2;04;63;1;63;164,69338986317
19323;1;6;2;1;04;63;1;63;164,69338986317
19323;1;7;1;52;04;63;1;63;164,69338986317
19324;1;1;2;38;04;68;1;68;875,729778062644
19324;1;2;1;5;04;68;1;68;875,729778062644
19324;1;3;1;33;04;68;1;68;875,729778062644
19324;1;4;2;75;04;68;1;68;875,729778062644
19324;1;5;1;49;04;68;1;68;875,729778062644
19325;1;1;1;61;04;66;1;66;196,156474518309
19325;1;2;1;64;04;66;1;66;196,156474518309
19325;1;4;1;23;04;66;1;66;196,156474518309
19326;1;1;2;64;04;17;1;17;151,821031408514
19327;1;1;2;67;04;27;1;27;25,4280243690166
19327;1;2;1;40;04;27;1;27;25,4280243690166
19328;1;1;2;73;04;27;1;27;26,005934013767
19329;1;1;1;78;04;63;1;63;160,779738750042
19329;1;2;2;63;04;63;1;63;160,779738750042
19330;1;1;1;37;04;05;1;05;1351,40758132874
19330;1;2;2;32;04;05;1;05;1351,40758132874
19332;1;1;1;71;04;76;1;76;942,518572923841
19332;1;2;2;66;04;76;1;76;942,518572923841
19332;1;3;1;36;04;76;1;76;942,518572923841
19332;1;4;1;33;04;76;1;76;942,518572923841
19333;1;1;2;52;04;47;1;47;86,7019197805952
19333;1;2;1;15;04;47;1;47;86,7019197805952
19333;1;3;2;48;04;47;1;47;86,7019197805952
19334;1;1;2;74;04;41;1;41;134,419347334095
19335;1;1;2;35;04;70;1;70;204,004864752485
19335;1;2;2;16;04;70;1;70;204,004864752485
19335;1;3;1;30;04;70;1;70;204,004864752485
19336;1;1;1;33;04;11;1;11;2165,27646869951
19336;1;2;2;28;04;11;1;11;2165,27646869951
19336;1;3;1;6;04;11;1;11;2165,27646869951
19336;1;4;2;8;04;11;1;11;2165,27646869951
19337;1;1;1;40;04;73;1;73;402,391128737319
19337;1;2;2;35;04;73;1;73;402,391128737319
19337;1;3;1;16;04;73;1;73;402,391128737319
19337;1;4;1;6;04;73;1;73;402,391128737319
19338;1;1;1;70;04;63;1;63;60,7940409919442
19338;1;2;2;58;04;63;1;63;60,7940409919442
19338;1;3;1;36;04;63;1;63;60,7940409919442
19339;1;1;1;45;04;23;1;23;90,5541276783836
19339;1;2;2;35;04;23;1;23;90,5541276783836
19339;1;3;1;12;04;23;1;23;90,5541276783836
19340;1;1;2;55;04;68;1;68;379,514924349107
19340;1;2;1;30;04;68;1;68;379,514924349107
19340;1;3;2;25;04;68;1;68;379,514924349107
19340;1;4;2;8;04;68;1;68;379,514924349107
19340;1;5;2;0;04;68;1;68;379,514924349107
19341;1;1;1;59;04;18;1;18;49,9397225382572
19341;1;2;2;48;04;18;1;18;49,9397225382572
19341;1;3;1;22;04;18;1;18;49,9397225382572
19341;1;4;2;17;04;18;1;18;49,9397225382572
19342;1;1;2;60;04;47;1;47;117,643688697482
19342;1;2;1;71;04;47;1;47;117,643688697482
19343;1;1;2;36;04;44;1;44;92,6193105474985
19343;1;2;1;39;04;44;1;44;92,6193105474985
19343;1;3;1;11;04;44;1;44;92,6193105474985
19343;1;4;1;0;04;44;1;44;92,6193105474985
19344;1;1;2;70;04;63;1;63;88,5715484055943
19347;1;1;2;54;04;70;1;70;135,494155802051
19347;1;2;2;34;04;70;1;70;135,494155802051
19348;1;1;1;32;04;66;1;66;698,721227835143
19348;1;2;2;38;04;66;1;66;698,721227835143
19348;1;3;1;2;04;66;1;66;698,721227835143
19349;1;1;1;69;04;63;1;63;104,428378211652
19349;1;2;2;60;04;63;1;63;104,428378211652
19349;1;3;2;24;04;63;1;63;104,428378211652
19349;1;4;2;3;04;63;1;63;104,428378211652
19350;1;1;1;55;04;76;1;76;988,980854805402
19350;1;2;2;52;04;76;1;76;988,980854805402
19350;1;3;1;22;04;76;1;76;988,980854805402
19350;1;4;1;19;04;76;1;76;988,980854805402
19351;1;1;2;60;04;11;1;11;3299,99285883664
19351;1;2;1;61;04;11;1;11;3299,99285883664
19351;1;3;1;23;04;11;1;11;3299,99285883664
19351;1;4;1;20;04;11;1;11;3299,99285883664
19352;1;1;2;31;04;27;1;27;25,4280243690166
19354;1;1;2;43;04;27;1;27;29,5929593949763
19354;1;2;1;14;04;27;1;27;29,5929593949763
19355;1;1;2;20;04;63;1;63;63,0777683244818
19355;1;2;2;19;04;63;1;63;63,0777683244818
19355;1;3;1;12;04;63;1;63;63,0777683244818
19355;1;4;2;28;04;63;1;63;63,0777683244818
19356;1;1;1;58;04;13;1;13;474,226532157466
19356;1;2;2;54;04;13;1;13;474,226532157466
19356;1;3;1;34;04;13;1;13;474,226532157466
19357;1;1;2;53;04;19;1;19;107,721963938463
19357;1;2;2;23;04;19;1;19;107,721963938463
19357;1;3;1;12;04;19;1;19;107,721963938463
19357;1;4;1;11;04;19;1;19;107,721963938463
19358;1;1;2;58;04;20;1;20;171,602862935288
19360;1;1;1;31;04;47;1;47;156,213464079467
19360;1;2;2;32;04;47;1;47;156,213464079467
19360;1;3;1;3;04;47;1;47;156,213464079467
19362;1;1;1;45;04;11;1;11;3584,37662924045
19364;1;1;1;50;04;20;1;20;202,683813027516
19364;1;2;2;45;04;20;1;20;202,683813027516
19364;1;3;1;17;04;20;1;20;202,683813027516
19364;1;4;2;14;04;20;1;20;202,683813027516
19365;1;1;2;49;04;15;1;15;55,7814707908223
19365;1;2;1;10;04;15;1;15;55,7814707908223
19365;1;3;1;70;04;15;1;15;55,7814707908223
19366;1;1;1;25;04;18;1;18;124,428332597187
19366;1;2;2;22;04;18;1;18;124,428332597187
19366;1;3;2;7;04;18;1;18;124,428332597187
19366;1;4;1;3;04;18;1;18;124,428332597187
19367;1;1;1;40;04;27;1;27;70,4022898657955
19367;1;2;2;39;04;27;1;27;70,4022898657955
19367;1;3;1;14;04;27;1;27;70,4022898657955
19367;1;4;2;1;04;27;1;27;70,4022898657955
19368;1;1;2;58;04;19;1;19;96,6422303499092
19368;1;2;1;58;04;19;1;19;96,6422303499092
19368;1;3;1;55;04;19;1;19;96,6422303499092
19368;1;4;1;48;04;19;1;19;96,6422303499092
19368;1;5;1;46;04;19;1;19;96,6422303499092
19369;1;1;2;72;04;11;1;11;2385,64494470944
19369;1;2;1;73;04;11;1;11;2385,64494470944
19370;1;1;2;27;04;70;1;70;228,827869747091
19370;1;2;1;37;04;70;1;70;228,827869747091
19370;1;3;2;6;04;70;1;70;228,827869747091
19371;1;1;1;64;04;73;1;73;277,422904150465
19372;1;1;1;63;04;08;1;08;676,256636830161
19372;1;2;2;56;04;08;1;08;676,256636830161
19372;1;3;1;20;04;08;1;08;676,256636830161
19373;1;1;1;71;04;17;1;17;125,197165201935
19373;1;2;2;62;04;17;1;17;125,197165201935
19373;1;3;1;37;04;17;1;17;125,197165201935
19374;1;1;2;74;04;20;1;20;150,218040607059
19374;1;2;2;19;04;20;1;20;150,218040607059
19374;1;3;2;17;04;20;1;20;150,218040607059
19374;1;4;2;15;04;20;1;20;150,218040607059
19374;1;5;1;14;04;20;1;20;150,218040607059
19375;1;1;1;45;04;68;1;68;223,900424639572
19375;1;2;2;42;04;68;1;68;223,900424639572
19375;1;3;1;21;04;68;1;68;223,900424639572
19375;1;4;1;16;04;68;1;68;223,900424639572
19375;1;5;1;3;04;68;1;68;223,900424639572
19376;1;1;1;65;04;66;1;66;117,924213481052
19376;1;2;2;62;04;66;1;66;117,924213481052
19376;1;3;2;42;04;66;1;66;117,924213481052
