DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
555126;1;7;70;5;50;1; ;1;1;2;6;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;54;95;4521;45;1;73;73;337,291470019216
555135;1;2;70;2;48;1; ;1;1;2;17;1; ;3;2; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;1;500000;1;45;45;5233;52;1;73;73;193,49979129318
555136;1;3;70;3;24;3; ;1;1;2;20;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;73;73;110,872999969763
555137;1;2;70;4;48;3; ;1;1;2;5;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;54;54;9500;95;1;73;73;164,739272129746
555142;1;2;70;2;40;1; ;1;1;2;4;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;1600000;1;39;33;7499;74;1;73;73;154,342820655782
555143;1;4;70;1;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;73;73;238,710132975511
555147;1;2;70;4;40;3; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;500000;1;54;56;9301;93;1;73;73;197,257259225971
555149;1;1;70;8;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;73;73;159,048994317909
555169;1;2;70;20;40;1; ;1;1;2;20;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;55;5211;52;1;73;73;207,503530448618
555176;1;5;70;8;24;1; ;1;1;2;10;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;53;5521;55;1;73;73;361,438026238683
555179;1;3;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;73;73;145,342644747382
555179;1;4;70;8;48;1; ;2;2;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;32;34;1810;18;1;73;73;145,342644747382
555181;1;2;70;12;48;1; ;2;2;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;59;8531;85;1;73;73;170,518100025735
555185;1;4;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;73;73;151,80818720817
555200;1;3;70;3;48;3; ;2;2;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;80000;1;54;54;9500;95;1;73;73;161,467407637491
555200;1;5;70;4;24;1; ;1;1;2;24;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;45;54;9500;95;1;73;73;161,467407637491
555200;1;6;70;3;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;45;97;2109;21;1;73;73;161,467407637491
555203;1;2;70;52;30;1; ;1;1;2;200;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;99;54;8532;85;1;73;73;147,60089847102
555204;1;1;70;52;40;1; ;1;1;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;73;73;306,54033284384
555205;1;4;70;3;48;1; ;1;1;2;154;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;1551;15;1;73;73;167,061656169612
555207;1;3;70;1;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;73;73;163,7325459057
555212;1;3;70;2;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;73;73;160,488351457323
555218;1;3;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;73;73;358,255025314321
555223;1;2;70;8;48;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;73;73;322,990155362738
555225;1;2;70;8;40;1; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1730000;1;45;95;4521;45;1;73;73;141,972377322768
555230;1;2;70;4;40;1; ;1;1;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;55;54;9500;95;1;73;73;164,739272129746
555234;1;2;70;4;30;3; ;1;1;2;12;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;56;54;9500;95;1;73;73;185,593055117948
555237;1;2;70;52;40;1; ;2;2;2;52;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;3699;36;1;73;73;167,273905577358
555239;1;3;70;13;48;1; ;1;1;2;13;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;43;44;8511;85;1;76;76;953,701934012897
555246;1;2;70;998;48;1; ;1;1;2;520;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;56;8511;85;1;76;76;538,510331171026
555249;1;2;70;21;98;1; ;2;2;2;21;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;79;79;1810;18;1;76;76;592,686174993583
555252;2;2;70;21;30;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;723,676937184832
555254;2;6;70;4;48;1; ;2;2;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1500000;1;9000000;1;72;85;3140;31;1;76;76;805,009993342304
555261;1;1;70;26;40;1; ;2;2;2;26;1; ;4;9;DE SU BOLSILLO; ; ; ; ; ; ; ; ;1; ;2; ;1;7200000;1;21;30;7020;70;1;76;76;760,19216367992
555290;1;2;70;13;48;4; ;1;1;2;48;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;1;76;76;716,276476927013
555290;1;4;70;5;48;1; ;1;1;2;104;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;97;2101;21;1;76;76;716,276476927013
555292;1;3;70;4;48;1; ;2;2;2;6;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;32;33;5530;55;1;76;76;575,687210441546
555301;1;2;70;13;48;1; ;1;1;2;2;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;93;97;5141;51;1;76;76;670,938017813958
555320;1;3;70;48;48;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;676,465964498472
555336;1;5;70;12;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;76;76;450,721335053902
555339;1;4;70;4;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;519,007262407573
555349;1;2;70;96;48;1; ;1;2;2;336;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5141;51;1;76;76;779,695232443373
555353;2;1;70;48;48;1; ;1;1;2;48;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;99;95;4521;45;1;76;76;862,237312558555
555356;1;3;70;1;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;616,605796452962
555359;1;2;70;24;48;1; ;1;1;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2520000;1;45;45;5233;52;1;76;76;881,740381322008
555364;1;2;70;56;40;4; ;1;1;2;40;3; ;1;9;RECURSOS PROPIOS; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;54;9500;95;1;76;76;429,461777550996
555367;1;1;70;2;60;4; ;1;1;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;53;8011;80;1;76;76;805,700237950269
555371;1;2;70;4;48;3; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;54;13;8012;80;1;76;76;574,420815619838
555374;1;2;70;32;48;1; ;1;1;2;36;1; ;4;9;DE SU BOLSILLO; ; ; ; ; ; ; ; ;1; ;2; ;1;433700;1;32;59;9302;93;1;76;76;558,845582339886
555375;1;2;70;3;48;1; ;2;2;2;8;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;33;33;9242;92;1;76;76;712,532826485723
555376;1;2;70;4;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;76;76;540,580222966141
555395;1;2;70;40;48;1; ;2;2;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;11;6340;63;1;76;76;831,983992807708
555400;1;3;70;2;48;1; ;1;1;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;350000;1;16;16;2211;22;1;76;76;752,619230091734
555402;1;2;70;8;48;4; ;1;1;2;31;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;80;45;5261;52;1;76;76;848,418568018055
555403;1;2;70;52;48;3; ;2;2;2;104;4; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;41;5231;52;1;76;76;796,088078243814
555405;1;3;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;445,037010830948
555409;1;1;70;2;48;1; ;2;2;2;3;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;3000000;1;36000000;1;21;30;8511;85;1;76;76;796,088078243814
555414;1;2;70;8;40;4; ;1;1;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;130000;1;79;79;1741;17;1;76;76;827,334209097768
555414;1;3;70;52;48;1; ;2;2;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;33;1551;15;1;76;76;827,334209097768
555417;1;6;70;2;72;1; ;1;1;2;3;1; ;7;6; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;4200000;1;97;41;6422;64;1;76;76;962,028941459016
555418;1;1;70;4;45;3; ;1;1;2;1;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;54;54;9500;95;1;76;76;692,532074579896
555421;1;3;70;30;70;1; ;2;2;2;30;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6700000;1;21;50;5529;55;1;76;76;620,533631936464
555422;1;1;70;22;48;4; ;1;1;2;22;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;12;12;7411;74;1;76;76;660,677860744309
555425;1;1;70;1;48;1; ;1;1;2;260;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;44;6340;63;1;76;76;540,580222966141
555427;1;2;70;13;12;4; ;1;1;2;43;2; ;9;1; ; ; ; ; ; ; ; ;1; ;RECIBE PENSION;2; ;1;2000000;1;41;13;8043;80;1;76;76;546,869289235371
555430;1;3;70;2;48;1; ;2;2;2;21;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;32;32;5141;51;1;76;76;764,638778513165
555430;1;4;70;2;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;76;76;764,638778513165
555439;1;1;70;20;60;1; ;1;2;2;21;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;39;32;8511;85;1;76;76;2688,07739866091
555440;1;1;70;4;48;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;400000;1;55;55;8511;85;1;76;76;824,284735100677
555441;1;3;70;1;48;1; ;1;1;2;5;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;97;80;1921;19;1;76;76;850,825235123332
555441;1;4;70;16;48;1; ;1;1;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;55;55;5219;52;1;76;76;850,825235123332
555442;2;2;70;8;48;4; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;57;79;1810;18;1;76;76;964,071784155639
555451;1;3;70;52;48;1; ;1;1;2;36;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;90;1730;17;1;76;76;838,444006500295
555465;1;3;70;1;30;1; ;1;1;2;208;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;59;9242;92;1;76;76;3170,00322136385
555473;1;2;70;12;48;3; ;2;2;2;94;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;76;76;868,584096764323
555475;1;2;70;32;48;1; ;1;1;2;26;1; ;3;9;CON DINERO PROPIO; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;55;53;5521;55;1;76;76;826,341397994661
555489;1;2;70;4;48;1; ;2;2;2;104;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;44;9241;92;1;76;76;574,420815619838
555490;1;3;70;52;48;1; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;98;1;98;1;45;94;3699;36;1;76;76;485,211703663887
555491;1;1;70;4;60;4; ;1;1;2;34;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;41;85;4542;45;1;76;76;778,43067712642
555663;1;2;70;20;48;3; ;1;1;2;20;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;54;54;9500;95;1;05;05;919,259965394394
555671;1;5;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;1;05;05;470,418008336211
555674;1;2;70;2;40;4; ;1;1;2;4;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;79;79;1810;18;1;05;05;581,391955047177
555675;1;5;70;8;48;1; ;1;1;2;8;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;97;95;4521;45;1;05;05;535,62000678161
555677;1;2;70;52;48;1; ;2;2;2;52;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;05;05;1275,97940113602
555677;1;4;70;2;48;1; ;2;2;2;2;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;05;05;1275,97940113602
555677;1;5;70;8;48;1; ;2;2;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1500000;1;40;45;5262;52;1;05;05;1275,97940113602
555685;1;2;70;50;48;4; ;1;1;2;100;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5529;55;1;05;05;826,171239758564
555701;1;1;70;144;48;1; ;1;1;2;150;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;51;5530;55;1;05;05;976,086443043798
555725;1;7;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;05;05;849,753128508686
555727;1;4;70;24;48;3; ;1;1;2;24;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;79;1810;18;1;05;05;696,29030585556
555727;1;7;70;52;48;4; ;2;2;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;95;4521;45;1;05;05;696,29030585556
555728;1;2;70;200;20;1; ;2;2;2;360;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;40;5231;52;1;05;05;1124,73105399137
555734;1;2;70;52;48;1; ;1;1;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6021;60;1;05;05;1091,06655472902
555737;1;2;70;4;48;1; ;1;1;2;4;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;87;87;2893;28;1;05;05;880,651691669952
555737;1;3;70;200;48;1; ;1;1;2;200;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;99;00;4530;45;1;05;05;880,651691669952
555766;1;3;70;8;48;4; ;1;1;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;95;95;4552;45;1;05;05;1393,99776161227
555768;1;1;70;3;48;1; ;1;1;2;1;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;79;79;1810;18;1;05;05;1097,73627479697
555847;1;1;70;200;48;1; ;1;1;2;300;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;9000;90;1;05;05;1257,98594723263
555850;1;3;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;1;05;05;972,312209359421
555852;2;5;70;36;48;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;1;300000;1;39;99;5020;50;1;05;05;1037,7872235739
555876;1;1;70;192;48;1; ;1;1;2;192;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;55;5211;52;1;05;05;944,938311264068
555879;1;3;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;1;05;05;983,654434706657
556075;1;1;70;1;48;2; ;2;2;2;48;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;45;5125;51;1;18;18;95,4585865877319
556078;1;1;70;3;48;2; ;1;1;2;16;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;12000000;1;08;08;7512;75;1;18;18;80,9056347441168
556079;1;1;70;1;35;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;05; ; ; ;1;18;18;95,4585865877319
556094;1;1;70;120;48;1; ;2;2;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;58;93;4552;45;1;18;18;111,718801610172
556096;1;1;70;12;48;3; ;1;1;2;12;3; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;54;9500;95;1;18;18;73,6080024609359
556097;1;1;70;12;48;4; ;1;1;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;41;45;5155;51;1;18;18;97,3658570235706
556235;1;1;70;32;48;1; ;1;1;2;32;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;05;05;7513;75;1;73;73;341,03620005147
556258;1;2;70;4;48;1; ;1;1;2;4;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;79;79;1810;18;1;73;73;160,80836311657
556261;1;2;70;3;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;73;73;150,885839722046
556262;1;2;70;8;48;1; ;2;2;2;8;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;32;32;8060;80;1;73;73;173,478206009602
556272;1;3;70;3;48;1; ;2;2;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;80000;1;34;45;2211;22;1;73;73;201,724702552629
556303;1;4;70;43;48;1; ;1;1;2;47;6; ;3;5; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;265000;1;45;99;9309;93;1;76;76;380,543732674209
556333;1;5;70;4;48;1; ;1;1;2;4;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;79;79;1810;18;1;05;05;409,320885106355
556335;1;2;70;4;48;1; ;2;2;2;24;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;45;54;9500;95;1;05;05;1090,78049248003
556340;1;5;70;50;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;1;05;05;985,986377850048
556344;1;2;70;40;48;4; ;1;1;2;100;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;09;13;8050;80;1;05;05;765,813997124165
556344;1;3;70;50;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;1;05;05;765,813997124165
556380;1;2;70;52;48;3; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;05;05;956,868667512881
556387;1;1;70;9;60;4; ;1;1;2;9;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;98;98;6031;60;1;05;05;928,307906702579
556396;1;3;70;24;50;1; ;1;1;2;28;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;95;4521;45;1;05;05;1028,86692387941
556405;1;2;70;4;48;1; ;1;1;2;10;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;53;53;5521;55;1;05;05;650,116453610071
556407;1;5;70;3;48;1; ;2;2;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;97;97;1521;15;1;05;05;906,347473186023
556410;1;1;70;24;48;1; ;1;1;2;26;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;45;45;5234;52;1;05;05;914,613518763728
556416;1;3;70;6;48;1; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;560000;1;79;98;6021;60;1;05;05;990,814067776427
556416;1;4;70;8;48;1; ;1;1;2;9;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;330000;1;79;79;1810;18;1;05;05;990,814067776427
556418;1;2;70;3;48;3; ;1;1;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;7493;74;1;05;05;680,840428395297
556427;1;1;70;120;48;1; ;1;1;2;120;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;93;93;3611;36;1;05;05;859,314483638493
556427;1;3;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;05;05;859,314483638493
556432;1;1;70;9;48;3; ;1;1;2;9;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;05;05;704,483201903749
556454;1;5;70;104;48;1; ;2;2;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1530;15;1;05;05;884,287637766151
556455;1;3;70;52;48;1; ;1;1;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;1;05;05;917,495949559862
556459;1;1;70;104;48;1; ;1;1;2;104;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;53;5521;55;1;05;05;1018,1994627333
556461;1;3;70;30;48;1; ;1;1;2;32;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;98;98;9000;90;1;05;05;925,779858336632
556462;1;2;70;25;48;1; ;2;2;2;1;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;45;45;5233;52;1;05;05;914,500739076868
556468;1;2;70;4;48;1; ;1;1;2;5;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;95;97;7129;71;1;05;05;615,127271598931
556469;1;8;70;52;48;1; ;1;1;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5111;51;1;05;05;614,375053697158
556469;1;10;70;208;48;1; ;1;1;2;1;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1000000;1;45;45;5111;51;1;05;05;614,375053697158
556475;1;2;70;29;48;1; ;1;1;2;26;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;1;97;79;1810;18;1;05;05;1056,25231883628
556475;1;3;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;05;05;1056,25231883628
556476;1;1;70;45;48;1; ;1;1;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;79;79;1810;18;1;05;05;922,32363948624
556477;1;2;70;210;48;1; ;1;1;2;5;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;32;32;8041;80;1;05;05;1128,83334858301
556485;1;3;70;4;48;1; ;2;2;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;32;32;7491;74;1;05;05;1209,25413312201
556486;1;4;70;25;48;1; ;1;1;2;25;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;79;79;1810;18;1;05;05;802,085983009723
556487;1;1;70;28;48;1; ;2;2;2;28;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;80;80;1921;19;1;05;05;704,483201903749
556488;1;5;70;13;48;1; ;1;1;2;14;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;98;98;6021;60;1;05;05;1135,35324152525
556489;1;4;70;8;48;1; ;1;1;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3450000;1;98;98;6031;60;1;05;05;940,830855424627
556499;1;1;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;11; ; ; ;1;05;05;1274,68088732035
556499;1;2;70;144;48;2; ;1;2;2;144;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;45;5211;52;1;05;05;1274,68088732035
556499;1;3;70;8;48;1; ;1;1;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;98;98;6031;60;1;05;05;1274,68088732035
556510;1;5;70;4;48;1; ;2;2;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;5529;55;1;05;05;1126,38493757867
556529;1;2;70;4;48;1; ;2;2;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;79;79;1810;18;1;05;05;1086,67819788838
556543;1;3;70;4;24;4; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;05;05;1009,91555395653
556564;1;3;70;12;40;1; ;2;2;2;56;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;80;80;5272;52;1;05;05;517,879977275887
