DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;DPTO;fex_c_2011
5146390;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1127,02573132598
5146390;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1127,02573132598
5146390;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1127,02573132598
5146390;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1127,02573132598
5146392;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;659,756492288039
5146392;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;659,756492288039
5146393;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1101,47638184486
5146393;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;02;27;1101,47638184486
5146394;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1134,61352343867
5146394;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1134,61352343867
5146394;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1134,61352343867
5146395;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;614,283994842236
5146399;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1075,27460868166
5146399;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1075,27460868166
5146400;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;493,897977538021
5146400;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;493,897977538021
5146401;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1123,53979641899
5146401;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1123,53979641899
5146401;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1123,53979641899
5146402;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;614,283994842236
5146403;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;977,036045416793
5146403;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;977,036045416793
5146403;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;977,036045416793
5146404;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1123,53979641899
5146404;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1123,53979641899
5146404;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1123,53979641899
5146405;1;1;1;50; ;2;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;915,19311741986
5146405;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;915,19311741986
5146405;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;915,19311741986
5146406;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;659,756492288039
5146406;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;659,756492288039
5146407;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;915,79997480764
5146407;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;915,79997480764
5146407;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;915,79997480764
5146407;1;4;1;50; ;2;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;915,79997480764
5146408;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;918,679052326844
5146408;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;918,679052326844
5146408;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;918,679052326844
5146408;1;4;1;50; ;2;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;918,679052326844
5146409;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1075,27460868166
5146409;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1075,27460868166
5146410;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1199,14656089286
5146410;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1199,14656089286
5146411;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;870,895861578707
5146411;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;870,895861578707
5146413;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1199,71494510973
5146414;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;822,148676852171
5146414;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;822,148676852171
5146415;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1247,41174863019
5146415;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1247,41174863019
5146415;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1247,41174863019
5146416;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;818,662741945186
5146417;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1075,27460868166
5146417;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1075,27460868166
5146418;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;659,756492288039
5146418;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;659,756492288039
5146419;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1220,07017189367
5146419;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1220,07017189367
5146419;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1220,07017189367
5146419;1;4;1;50; ;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1220,07017189367
5146419;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1220,07017189367
5146420;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1122,21208813576
5146420;1;5;1;50; ;2; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1122,21208813576
5146420;1;6;1;50; ;2; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1122,21208813576
5146421;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1284,1188645962
5146421;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1284,1188645962
5146421;1;3;1;50; ;2; ; ;3;6;SIEMBRA PARA AUTOCONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1284,1188645962
5146421;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1284,1188645962
5146422;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;674,42108281143
5146422;1;2;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;674,42108281143
5146422;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;674,42108281143
5146422;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;674,42108281143
5146422;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;674,42108281143
5146423;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;833,790788088716
5146424;1;1;1;50; ;2; ; ;1;6;CULTIVA PLATANO BANANO PARA AUTOCONSUMO;2;2;2;2;1;2; ;2; ;2; ; ;02;27;870,982248806377
5146424;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;870,982248806377
5146425;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1224,77994983919
5146425;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1224,77994983919
5146425;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1224,77994983919
5146426;1;1;1;50; ;2;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;1129,79988024845
5146426;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1129,79988024845
5146427;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1199,14656089286
5146427;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1199,14656089286
5146428;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;746,455525150638
5146428;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;746,455525150638
5146428;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;746,455525150638
5146429;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1078,76054358864
5146429;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1078,76054358864
5146429;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1078,76054358864
5146430;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;878,713442686709
5146430;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;878,713442686709
5146430;1;3;1;50; ;2;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;878,713442686709
5146430;1;4;1;50; ;2;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;878,713442686709
5146430;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;878,713442686709
5146431;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1199,14656089286
5146431;1;2;1;50; ;2;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;1199,14656089286
5146432;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1169,0122938648
5146432;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1169,0122938648
5146432;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1169,0122938648
5146432;1;4;1;50; ;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1169,0122938648
5146433;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;840,193210333777
5146433;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;840,193210333777
5146433;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;840,193210333777
5146433;1;4;1;50; ;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;840,193210333777
5146433;1;5;1;50; ;2; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;840,193210333777
5146434;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;870,895861578707
5146434;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;02;27;870,895861578707
5146435;1;1;1;50; ;2;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;1101,47638184486
5146435;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;5; ;2; ;1;6;1;02;27;1101,47638184486
5146436;1;1;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1090,40265482519
5146436;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1090,40265482519
5146437;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1199,14656089286
5146437;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1199,14656089286
5146438;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;866,927929682523
5146438;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;866,927929682523
5146440;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1062,49269387179
5146440;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1062,49269387179
5146440;1;3;1;50; ;2;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;27;1062,49269387179
5146440;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1062,49269387179
5146440;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1062,49269387179
5146441;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;912,400427128326
5146441;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;912,400427128326
5146441;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;1;2; ;2; ;2; ; ;02;27;912,400427128326
5146443;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;02;27;1446,89046531526
5146443;1;2;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1446,89046531526
5146444;1;1;1;50; ;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;27;738,155947053436
5146445;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;471,551539186628
5146445;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;471,551539186628
5146445;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;471,551539186628
5146445;1;5;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;471,551539186628
5146446;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;659,756492288039
5146446;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;659,756492288039
5146447;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;750,027847285292
5146447;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;750,027847285292
5146447;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;750,027847285292
5146447;1;4;1;50; ;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;750,027847285292
5146448;1;1;1;50; ;2; ; ;1;6;SIEMBRA PLATANO PARA AUTO CONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1247,41174863019
5146448;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1247,41174863019
5146448;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1247,41174863019
5146449;1;1;1;50; ;2; ; ;1;6;SIEMBRA PLATANO BANANO YUCA NAME PARA AUTO CONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1097,42206272101
5146449;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1097,42206272101
5146450;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;870,895861578707
5146450;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;870,895861578707
5146451;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;855,369857911197
5146451;1;2;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;855,369857911197
5146452;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;818,662741945186
5146453;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1331,88647541813
5146453;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1331,88647541813
5146453;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1331,88647541813
5146454;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;870,895861578707
5146454;1;2;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;870,895861578707
5146455;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1245,18744255553
5146455;1;2;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;1245,18744255553
5146457;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;27;539,370474983824
5146457;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;539,370474983824
5146457;1;3;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;539,370474983824
5146458;1;1;1;50; ;2; ; ;1;6;SIEMBRA PLATANO PRIMITIVO PARA AUTOCONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;02;27;916,36835902451
5146458;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;916,36835902451
5146458;1;3;1;50; ;2; ; ;3;6;SIEMBRA PLATANO ARROZ PARA AUTOCONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;02;27;916,36835902451
5146459;1;1;1;50; ;2; ; ;1;6;SIEMBRA PLATANO ARROZ YUCA PARA AUTOCONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;02;27;1199,71494510973
5146460;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;659,756492288039
5146460;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;27;659,756492288039
5146505;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1069,64201421993
5146505;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;41;1069,64201421993
5146505;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1069,64201421993
5146505;1;4;1;50; ;2; ; ;4;6;ESTUVO DONDE SU  ABUELA AYUDANDO HACER UNA HORNILLA;1; ; ; ; ; ; ; ; ; ; ; ;02;41;1069,64201421993
5146506;1;1;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;636,144435030327
5146506;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;636,144435030327
5146507;1;1;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;755,601649511829
5146507;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;755,601649511829
5146508;1;1;1;50; ;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;41;656,763618042804
5146509;1;1;1;50; ;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;02;41;755,601649511829
5146509;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;755,601649511829
5146510;1;1;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;684,849819852279
5146510;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;684,849819852279
5146510;1;3;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;684,849819852279
5146511;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1075,8017638587
5146512;1;1;1;50; ;2; ; ;1;6;RECUPERANDOSE POR QUEBRANTOS DE SALUD;1; ; ; ; ; ; ; ; ; ; ; ;02;41;1201,24796682406
5146512;1;2;1;50; ;2; ; ;2;6;RECUPERANDOSE DE ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;02;41;1201,24796682406
5146512;1;3;1;50; ;2; ; ;2;6;AYUDANDO A SEMBRAR CAFE EN ESTA FINCA;2;2;1; ; ; ; ; ; ; ; ; ;02;41;1201,24796682406
5146512;1;4;1;50; ;2; ; ;4;6;DESCANSANDO EN SU VIVIENDA;1; ; ; ; ; ; ; ; ; ; ; ;02;41;1201,24796682406
5146512;1;5;1;50; ;2; ; ;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;41;1201,24796682406
5146512;1;6;1;50; ;2; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;1201,24796682406
5146513;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;792,819723010666
5146513;1;2;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;792,819723010666
5146513;1;3;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;792,819723010666
5146513;1;4;1;50; ;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;792,819723010666
5146514;1;1;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;684,849819852279
5146514;1;2;1;50; ;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;684,849819852279
5146514;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;684,849819852279
5146516;1;1;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;684,444690653358
5146516;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;684,444690653358
5146516;1;3;1;50; ;2; ; ;2;6;DESCANSANDO EN SU HOGAR;1; ; ; ; ; ; ; ; ; ; ; ;02;41;684,444690653358
5146516;1;4;1;50; ;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;684,444690653358
5146518;1;1;1;50; ;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1543,7220320614
5146518;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;41;1543,7220320614
5146518;1;3;1;50; ;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;1543,7220320614
5146519;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;969,686658264456
5146519;1;2;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;41;969,686658264456
5146521;1;1;1;50; ;2;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;41;1300,43062576278
5146521;1;2;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1300,43062576278
5146521;1;3;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;1300,43062576278
5146521;1;4;1;50; ;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;1300,43062576278
5146521;1;6;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1300,43062576278
5146522;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;898,934828604906
5146522;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ;02;41;898,934828604906
5146522;1;3;1;50; ;2; ; ;2;6;LIMPIANDO LOTE EN SU FINCA;1; ; ; ; ; ; ; ; ; ; ; ;02;41;898,934828604906
5146525;1;1;1;50; ;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;41;728,227642989882
5146525;1;2;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;728,227642989882
5146526;1;1;1;50; ;2; ; ;2;6;LIMPIANDO CULTIVO DE CAFE EN SU FINCA;1; ; ; ; ; ; ; ; ; ; ; ;02;41;944,623880801626
5146526;1;2;1;50; ;2; ; ;2;4; ;2;2;2;2;1;7; ;1;2; ; ; ;02;41;944,623880801626
5146526;1;3;1;50; ;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;944,623880801626
5146526;1;4;1;50; ;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;41;944,623880801626
5146527;1;1;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1069,64201421993
5146527;1;2;1;50; ;2; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;41;1069,64201421993
5146527;1;3;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1069,64201421993
5146527;1;4;1;50; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;41;1069,64201421993
5146528;1;1;1;50; ;2; ; ;1;6;EN EL HOSPITAL CON SU  ABUELA;2;1; ; ; ; ; ; ; ; ; ; ;02;41;827,065674458907
