directorio;secuencia_p;orden;p6020;p6040;mes;area;dpto;clase;fex_c_2011
3514;1;4;1;26;03;63;63;1;222,457451063271
3514;1;5;1;25;03;63;63;1;222,457451063271
3514;1;6;2;0;03;63;63;1;222,457451063271
3515;1;1;2;57;03;27;27;1;30,8170200162375
3516;1;1;2;21;03;11;11;1;1631,51461040163
3516;1;2;1;20;03;11;11;1;1631,51461040163
3517;1;1;1;55;03;11;11;1;2193,72837151171
3517;1;2;2;64;03;11;11;1;2193,72837151171
3517;1;3;1;26;03;11;11;1;2193,72837151171
3518;1;1;2;34;03;08;08;1;824,468489277354
3518;1;2;1;18;03;08;08;1;824,468489277354
3518;1;3;1;11;03;08;08;1;824,468489277354
3518;1;4;2;31;03;08;08;1;824,468489277354
3518;1;5;1;7;03;08;08;1;824,468489277354
3518;1;6;2;4;03;08;08;1;824,468489277354
3519;1;1;1;40;03;19;19;1;166,164347735075
3519;1;2;2;53;03;19;19;1;166,164347735075
3519;1;3;1;20;03;19;19;1;166,164347735075
3519;1;4;2;16;03;19;19;1;166,164347735075
3520;1;1;2;67;03;18;18;1;31,6800867437753
3520;1;2;2;36;03;18;18;1;31,6800867437753
3520;1;3;2;14;03;18;18;1;31,6800867437753
3521;1;1;2;49;03;27;27;1;30,8170200162375
3521;1;2;1;32;03;27;27;1;30,8170200162375
3523;1;1;2;71;03;52;52;1;55,7991589138139
3523;1;2;2;31;03;52;52;1;55,7991589138139
3523;1;3;1;18;03;52;52;1;55,7991589138139
3523;1;4;1;82;03;52;52;1;55,7991589138139
3525;1;1;1;38;03;23;23;1;131,42128049737
3526;1;1;1;41;03;11;11;1;1528,06257709479
3526;1;2;2;43;03;11;11;1;1528,06257709479
3526;1;3;2;0;03;11;11;1;1528,06257709479
3529;1;1;2;73;03;52;52;1;69,5794405113888
3529;1;2;2;39;03;52;52;1;69,5794405113888
3529;1;3;1;12;03;52;52;1;69,5794405113888
3529;1;4;2;29;03;52;52;1;69,5794405113888
3529;1;5;1;6;03;52;52;1;69,5794405113888
3529;1;6;1;49;03;52;52;1;69,5794405113888
3530;1;1;2;45;03;05;05;1;1198,96632573563
3530;1;2;1;51;03;05;05;1;1198,96632573563
3530;1;3;2;16;03;05;05;1;1198,96632573563
3530;1;4;2;74;03;05;05;1;1198,96632573563
3531;1;1;2;37;03;15;15;1;79,2912829524615
3531;1;2;1;6;03;15;15;1;79,2912829524615
3531;1;3;2;3;03;15;15;1;79,2912829524615
3532;1;1;1;44;03;18;18;1;61,3993956772692
3532;1;2;2;31;03;18;18;1;61,3993956772692
3532;1;3;2;11;03;18;18;1;61,3993956772692
3532;1;4;1;9;03;18;18;1;61,3993956772692
3533;1;1;2;41;03;70;70;1;86,1304257156383
3533;1;2;2;69;03;70;70;1;86,1304257156383
3533;1;3;1;45;03;70;70;1;86,1304257156383
3533;1;4;2;39;03;70;70;1;86,1304257156383
3533;1;5;1;20;03;70;70;1;86,1304257156383
3533;1;6;2;16;03;70;70;1;86,1304257156383
3533;1;7;1;21;03;70;70;1;86,1304257156383
3533;1;8;2;20;03;70;70;1;86,1304257156383
3533;1;9;2;0;03;70;70;1;86,1304257156383
3534;1;1;2;29;03;11;11;1;2453,18462913852
3534;1;2;1;8;03;11;11;1;2453,18462913852
3534;1;3;2;4;03;11;11;1;2453,18462913852
3534;1;4;2;58;03;11;11;1;2453,18462913852
3535;1;1;1;39;03;47;47;1;161,98789523373
3535;1;2;2;40;03;47;47;1;161,98789523373
3535;1;3;1;9;03;47;47;1;161,98789523373
3535;1;4;2;6;03;47;47;1;161,98789523373
3535;1;5;1;3;03;47;47;1;161,98789523373
3536;1;1;1;56;03;68;68;1;376,132928857898
3536;1;2;1;18;03;68;68;1;376,132928857898
3538;1;1;1;30;03;20;20;1;264,65739123017
3538;1;2;2;28;03;20;20;1;264,65739123017
3538;1;3;1;5;03;20;20;1;264,65739123017
3538;1;4;1;50;03;20;20;1;264,65739123017
3540;1;1;1;43;03;70;70;1;90,5664470152411
3540;1;2;2;38;03;70;70;1;90,5664470152411
3540;1;3;1;8;03;70;70;1;90,5664470152411
3540;1;4;1;14;03;70;70;1;90,5664470152411
3540;1;5;2;5;03;70;70;1;90,5664470152411
3542;1;1;1;44;03;05;05;1;1152,06982196004
3542;1;2;2;24;03;05;05;1;1152,06982196004
3543;1;1;1;66;03;50;50;1;58,6817024995476
3543;1;2;2;45;03;50;50;1;58,6817024995476
3543;1;3;2;20;03;50;50;1;58,6817024995476
3543;1;4;2;12;03;50;50;1;58,6817024995476
3544;1;1;1;44;03;54;54;1;416,281495103427
3544;1;2;2;43;03;54;54;1;416,281495103427
3544;1;3;2;16;03;54;54;1;416,281495103427
3544;1;4;1;14;03;54;54;1;416,281495103427
3545;1;1;1;39;03;11;11;1;2342,23847480749
3545;1;2;2;36;03;11;11;1;2342,23847480749
3545;1;3;1;16;03;11;11;1;2342,23847480749
3545;1;4;2;9;03;11;11;1;2342,23847480749
3546;1;1;1;32;03;05;05;1;1715,73461899014
3546;1;2;2;29;03;05;05;1;1715,73461899014
3546;1;3;2;6;03;05;05;1;1715,73461899014
3546;1;4;1;0;03;05;05;1;1715,73461899014
3547;1;1;1;63;03;17;17;1;202,921304196584
3547;1;2;2;55;03;17;17;1;202,921304196584
3547;1;3;2;30;03;17;17;1;202,921304196584
3547;1;4;1;8;03;17;17;1;202,921304196584
3547;1;5;2;0;03;17;17;1;202,921304196584
3550;1;1;1;30;03;08;08;1;702,481886864861
3550;1;2;2;34;03;08;08;1;702,481886864861
3550;1;3;1;8;03;08;08;1;702,481886864861
3550;1;4;2;0;03;08;08;1;702,481886864861
3551;1;1;2;88;03;15;15;1;64,2928868178025
3551;1;2;1;26;03;15;15;1;64,2928868178025
3553;1;1;1;57;03;18;18;1;26,6217436886178
3553;1;2;2;55;03;18;18;1;26,6217436886178
3553;1;3;1;58;03;18;18;1;26,6217436886178
3554;1;1;2;21;03;66;66;1;449,900239624212
3554;1;2;2;38;03;66;66;1;449,900239624212
3554;1;3;2;11;03;66;66;1;449,900239624212
3555;1;1;1;66;03;17;17;1;153,688605354488
3555;1;2;2;63;03;17;17;1;153,688605354488
3557;1;1;1;66;03;05;05;1;1010,89997805991
3557;1;2;2;60;03;05;05;1;1010,89997805991
3557;1;3;1;25;03;05;05;1;1010,89997805991
3559;1;1;1;50;03;08;08;1;787,107877684482
3559;1;2;2;46;03;08;08;1;787,107877684482
3559;1;3;1;6;03;08;08;1;787,107877684482
3559;1;4;1;4;03;08;08;1;787,107877684482
3559;1;5;2;39;03;08;08;1;787,107877684482
3559;1;6;1;86;03;08;08;1;787,107877684482
3561;1;1;1;43;03;08;08;1;1925,40340862183
3561;1;2;2;45;03;08;08;1;1925,40340862183
3562;1;1;1;70;03;18;18;1;37,1324137582647
3562;1;2;2;57;03;18;18;1;37,1324137582647
3562;1;3;2;4;03;18;18;1;37,1324137582647
3563;1;1;1;77;03;70;70;1;90,1211402326367
3563;1;2;2;62;03;70;70;1;90,1211402326367
3563;1;3;2;20;03;70;70;1;90,1211402326367
3564;1;1;1;21;03;15;15;1;80,0354059718392
3565;1;1;1;46;03;08;08;1;1279,52889338351
3565;1;2;2;44;03;08;08;1;1279,52889338351
3565;1;3;2;24;03;08;08;1;1279,52889338351
3565;1;4;2;9;03;08;08;1;1279,52889338351
3565;1;5;2;5;03;08;08;1;1279,52889338351
3565;1;6;2;2;03;08;08;1;1279,52889338351
3566;1;1;2;72;03;08;08;1;389,657406994002
3566;1;2;1;44;03;08;08;1;389,657406994002
3566;1;3;2;41;03;08;08;1;389,657406994002
3566;1;4;1;15;03;08;08;1;389,657406994002
3566;1;5;1;12;03;08;08;1;389,657406994002
3567;1;1;1;64;03;05;05;1;1338,8855617343
3567;1;2;2;47;03;05;05;1;1338,8855617343
3569;1;1;1;22;03;63;63;1;98,3944763210199
3569;1;2;2;46;03;63;63;1;98,3944763210199
3569;1;3;1;16;03;63;63;1;98,3944763210199
3570;1;1;1;70;03;08;08;1;387,205042020913
3570;1;2;2;57;03;08;08;1;387,205042020913
3570;1;3;1;0;03;08;08;1;387,205042020913
3570;1;4;2;83;03;08;08;1;387,205042020913
3571;1;1;2;0;03;27;27;1;132,118096069613
3571;1;2;1;47;03;27;27;1;132,118096069613
3571;1;3;2;16;03;27;27;1;132,118096069613
3571;1;4;2;2;03;27;27;1;132,118096069613
3572;1;1;2;57;03;05;05;1;1577,88674748735
3572;1;2;1;28;03;05;05;1;1577,88674748735
3574;1;1;1;31;03;15;15;1;78,0866767998757
3574;1;2;2;28;03;15;15;1;78,0866767998757
3574;1;3;1;6;03;15;15;1;78,0866767998757
3575;1;1;2;39;03;08;08;1;640,081844185549
3577;1;1;2;40;03;18;18;1;32,2353664812158
3577;1;2;1;64;03;18;18;1;32,2353664812158
3579;1;1;1;93;03;20;20;1;90,3720832815314
3579;1;2;2;83;03;20;20;1;90,3720832815314
3579;1;3;1;45;03;20;20;1;90,3720832815314
3579;1;4;2;40;03;20;20;1;90,3720832815314
3580;1;1;2;0;03;11;11;1;2361,32553792583
3580;1;2;2;40;03;11;11;1;2361,32553792583
3580;1;3;2;20;03;11;11;1;2361,32553792583
3583;1;1;2;79;03;17;17;1;228,062617863145
3588;1;1;1;46;03;68;68;1;887,727928161393
3588;1;2;2;41;03;68;68;1;887,727928161393
3588;1;3;1;24;03;68;68;1;887,727928161393
3588;1;4;1;23;03;68;68;1;887,727928161393
3588;1;5;2;62;03;68;68;1;887,727928161393
3588;1;6;2;12;03;68;68;1;887,727928161393
3588;1;7;2;11;03;68;68;1;887,727928161393
3591;1;1;2;48;03;70;70;1;74,2918175549324
3591;1;2;2;13;03;70;70;1;74,2918175549324
3591;1;3;1;11;03;70;70;1;74,2918175549324
3591;1;4;2;67;03;70;70;1;74,2918175549324
3592;1;1;1;37;03;20;20;1;144,429992360514
3592;1;2;2;81;03;20;20;1;144,429992360514
3592;1;3;1;49;03;20;20;1;144,429992360514
3593;1;1;1;26;03;68;68;1;327,795776882336
3593;1;2;2;25;03;68;68;1;327,795776882336
3593;1;3;2;1;03;68;68;1;327,795776882336
3594;1;1;2;36;03;11;11;1;1497,06596574902
3594;1;2;1;12;03;11;11;1;1497,06596574902
3594;1;3;2;7;03;11;11;1;1497,06596574902
3595;1;1;1;29;03;66;66;1;480,722230336721
3595;1;2;2;27;03;66;66;1;480,722230336721
3595;1;3;1;1;03;66;66;1;480,722230336721
3597;1;1;1;30;03;18;18;1;68,3123610460328
3597;1;2;1;32;03;18;18;1;68,3123610460328
3599;1;1;2;66;03;20;20;1;164,973849382307
3599;1;2;1;60;03;20;20;1;164,973849382307
3600;1;1;1;32;03;05;05;1;1398,36876044987
3600;1;2;2;38;03;05;05;1;1398,36876044987
3601;1;1;1;53;03;11;11;1;1656,13423872066
3601;1;2;2;44;03;11;11;1;1656,13423872066
3601;1;3;1;23;03;11;11;1;1656,13423872066
3603;1;1;2;23;03;66;66;1;166,390312808781
3604;1;1;1;91;03;63;63;1;65,9799863830792
3607;1;1;2;63;03;20;20;1;86,7613831900861
3607;1;2;2;31;03;20;20;1;86,7613831900861
3607;1;3;2;27;03;20;20;1;86,7613831900861
3608;1;1;2;66;03;54;54;1;255,701080142737
3608;1;2;1;81;03;54;54;1;255,701080142737
3611;1;1;2;35;03;50;50;1;192,513559047746
3611;1;2;2;17;03;50;50;1;192,513559047746
3611;1;3;1;5;03;50;50;1;192,513559047746
3612;1;1;2;32;03;19;19;1;194,82177947049
3612;1;2;1;23;03;19;19;1;194,82177947049
3612;1;3;1;26;03;19;19;1;194,82177947049
3612;1;4;1;23;03;19;19;1;194,82177947049
3616;1;1;2;29;03;18;18;1;50,2005460159114
3616;1;2;2;12;03;18;18;1;50,2005460159114
3616;1;3;1;8;03;18;18;1;50,2005460159114
3617;1;1;2;86;03;15;15;1;77,2884942078675
3618;1;1;1;40;03;70;70;1;92,546296692285
3618;1;2;2;37;03;70;70;1;92,546296692285
3621;1;1;2;50;03;73;73;1;199,79075396101
3626;1;1;1;58;03;08;08;1;773,921537256545
3626;1;2;2;54;03;08;08;1;773,921537256545
3627;1;1;1;24;03;08;08;1;650,686962681383
3627;1;2;2;22;03;08;08;1;650,686962681383
3627;1;3;1;3;03;08;08;1;650,686962681383
3628;1;2;2;6;03; ;76;1;3749,83775114887
3629;1;1;1;60;03;70;70;1;119,674737931258
3630;1;1;1;48;03;54;54;1;457,673254561425
3630;1;2;2;0;03;54;54;1;457,673254561425
3630;1;3;1;19;03;54;54;1;457,673254561425
3630;1;4;2;13;03;54;54;1;457,673254561425
3630;1;5;1;8;03;54;54;1;457,673254561425
3631;1;1;2;37;03;41;41;1;241,180011779135
3631;1;2;2;15;03;41;41;1;241,180011779135
3634;1;1;1;41;03;70;70;1;199,132494724711
3634;1;2;2;24;03;70;70;1;199,132494724711
3634;1;3;2;0;03;70;70;1;199,132494724711
3635;1;1;2;55;03;11;11;1;1590,04611520804
3635;1;2;2;15;03;11;11;1;1590,04611520804
3635;1;3;2;9;03;11;11;1;1590,04611520804
3636;1;1;1;43;03;27;27;1;139,558284700305
3636;1;2;1;25;03;27;27;1;139,558284700305
3636;1;3;1;30;03;27;27;1;139,558284700305
3637;1;1;2;42;03;70;70;1;88,8015937373256
3637;1;2;2;20;03;70;70;1;88,8015937373256
3638;1;1;2;37;03;15;15;1;82,4874938564288
3638;1;2;1;12;03;15;15;1;82,4874938564288
3638;1;3;2;4;03;15;15;1;82,4874938564288
3639;1;1;2;22;03;17;17;1;168,083196423162
3639;1;2;1;23;03;17;17;1;168,083196423162
3639;1;3;1;2;03;17;17;1;168,083196423162
3640;1;1;1;62;03;50;50;1;124,354684431907
3640;1;2;2;30;03;50;50;1;124,354684431907
3641;1;1;1;43;03;11;11;1;3779,61754598979
3641;1;2;2;38;03;11;11;1;3779,61754598979
3641;1;3;1;20;03;11;11;1;3779,61754598979
3641;1;4;1;9;03;11;11;1;3779,61754598979
3642;1;1;1;38;03;17;17;1;191,258502717698
3642;1;2;2;41;03;17;17;1;191,258502717698
3642;1;4;1;15;03;17;17;1;191,258502717698
3642;1;5;2;17;03;17;17;1;191,258502717698
3643;1;1;2;55;03;73;73;1;149,06493589014
3643;1;2;2;22;03;73;73;1;149,06493589014
3645;1;1;1;65;03;76;76;1;809,858247061176
3645;1;2;2;64;03;76;76;1;809,858247061176
3645;1;3;1;26;03;76;76;1;809,858247061176
3651;1;1;1;65;03;41;41;1;118,571637813657
3651;1;2;2;62;03;41;41;1;118,571637813657
3652;1;1;1;75;03;17;17;1;138,93189013085
3655;1;1;1;0;03;70;70;1;73,556648676802
3656;1;1;2;55;03;63;63;1;58,4002388684173
3656;1;2;1;48;03;63;63;1;58,4002388684173
3656;1;3;1;0;03;63;63;1;58,4002388684173
3658;1;1;1;41;03;20;20;1;185,681238154506
3658;1;2;2;42;03;20;20;1;185,681238154506
3659;1;1;2;58;03;08;08;1;539,668617274969
3659;1;2;2;54;03;08;08;1;539,668617274969
3659;1;3;2;20;03;08;08;1;539,668617274969
3659;1;4;2;14;03;08;08;1;539,668617274969
3661;1;1;1;40;03;50;50;1;150,214957530875
3661;1;2;1;42;03;50;50;1;150,214957530875
3661;1;3;2;23;03;50;50;1;150,214957530875
3661;1;4;2;16;03;50;50;1;150,214957530875
3661;1;5;2;15;03;50;50;1;150,214957530875
3662;1;1;2;31;03;52;52;1;93,1640135152691
3662;1;2;1;12;03;52;52;1;93,1640135152691
3662;1;3;2;4;03;52;52;1;93,1640135152691
3662;1;4;1;8;03;52;52;1;93,1640135152691
3665;1;1;1;36;03;11;11;1;2363,19914692127
3666;1;1;2;68;03;11;11;1;3257,43257365866
3666;1;2;2;93;03;11;11;1;3257,43257365866
3667;1;1;1;52;03;68;68;1;296,819740840353
3667;1;2;2;53;03;68;68;1;296,819740840353
3667;1;3;1;24;03;68;68;1;296,819740840353
3668;1;1;1;63;03;41;41;1;94,5995765263441
3668;1;2;2;68;03;41;41;1;94,5995765263441
3668;1;3;2;24;03;41;41;1;94,5995765263441
3670;1;1;1;52;03;70;70;1;125,404247147393
3670;1;2;2;51;03;70;70;1;125,404247147393
3670;1;3;1;28;03;70;70;1;125,404247147393
3670;1;4;2;20;03;70;70;1;125,404247147393
3670;1;5;1;5;03;70;70;1;125,404247147393
3670;1;6;2;18;03;70;70;1;125,404247147393
3671;1;1;1;42;03;70;70;1;99,8877776148517
3672;1;1;2;54;03;70;70;1;195,561363265125
3672;1;2;1;34;03;70;70;1;195,561363265125
3672;1;3;1;21;03;70;70;1;195,561363265125
3672;1;4;2;29;03;70;70;1;195,561363265125
3672;1;5;2;9;03;70;70;1;195,561363265125
3672;1;6;2;2;03;70;70;1;195,561363265125
3674;1;1;1;49;03;66;66;1;146,179603324822
3674;1;2;2;51;03;66;66;1;146,179603324822
3674;1;3;2;27;03;66;66;1;146,179603324822
3674;1;4;2;22;03;66;66;1;146,179603324822
3675;1;1;2;64;03;68;68;1;537,88458436355
3675;1;2;2;88;03;68;68;1;537,88458436355
3675;1;3;2;33;03;68;68;1;537,88458436355
3675;1;4;2;4;03;68;68;1;537,88458436355
3676;1;1;2;53;03;11;11;1;1456,70949557236
3676;1;2;2;14;03;11;11;1;1456,70949557236
3677;1;1;1;36;03;41;41;1;173,835891187698
3677;1;2;2;38;03;41;41;1;173,835891187698
3677;1;3;2;12;03;41;41;1;173,835891187698
3677;1;4;1;11;03;41;41;1;173,835891187698
3677;1;5;2;4;03;41;41;1;173,835891187698
3680;1;1;2;52;03;15;15;1;62,8106655974213
3680;1;2;2;27;03;15;15;1;62,8106655974213
3681;1;1;1;22;03;27;27;1;198,17714410442
3681;1;2;1;28;03;27;27;1;198,17714410442
3681;1;3;2;22;03;27;27;1;198,17714410442
3681;1;4;1;5;03;27;27;1;198,17714410442
3681;1;5;2;3;03;27;27;1;198,17714410442
3681;1;6;1;1;03;27;27;1;198,17714410442
3681;1;7;2;0;03;27;27;1;198,17714410442
3681;1;8;2;25;03;27;27;1;198,17714410442
3681;1;9;1;0;03;27;27;1;198,17714410442
3681;1;10;1;5;03;27;27;1;198,17714410442
3681;1;11;1;22;03;27;27;1;198,17714410442
3682;1;1;1;52;03;11;11;1;2818,86795965388
3682;1;2;2;46;03;11;11;1;2818,86795965388
3683;1;1;2;84;03;76;76;1;1031,69604867363
3684;1;1;2;42;03;27;27;1;30,4219300160295
3684;1;2;2;13;03;27;27;1;30,4219300160295
3684;1;3;2;3;03;27;27;1;30,4219300160295
3685;1;1;1;30;03;20;20;1;147,698162299364
3685;1;2;2;29;03;20;20;1;147,698162299364
3685;1;3;1;4;03;20;20;1;147,698162299364
3686;1;1;1;59;03;63;63;1;42,3637987222904
3686;1;2;2;49;03;63;63;1;42,3637987222904
3686;1;3;1;33;03;63;63;1;42,3637987222904
3688;1;1;1;36;03;73;73;1;246,3078467882
3688;1;2;2;36;03;73;73;1;246,3078467882
3688;1;3;1;17;03;73;73;1;246,3078467882
3688;1;4;1;16;03;73;73;1;246,3078467882
3689;1;1;1;83;03;68;68;1;407,134333915887
3689;1;2;2;51;03;68;68;1;407,134333915887
3689;1;3;2;25;03;68;68;1;407,134333915887
3691;1;1;1;45;03;76;76;1;1689,71867257512
3691;1;2;2;42;03;76;76;1;1689,71867257512
3691;1;3;1;16;03;76;76;1;1689,71867257512
3691;1;4;1;2;03;76;76;1;1689,71867257512
3692;1;1;1;52;03;08;08;1;1124,71168418693
3692;1;2;2;47;03;08;08;1;1124,71168418693
3692;1;3;2;25;03;08;08;1;1124,71168418693
3692;1;4;2;20;03;08;08;1;1124,71168418693
3692;1;5;1;18;03;08;08;1;1124,71168418693
3697;1;1;1;65;03;08;08;1;501,921242403676
3697;1;2;2;61;03;08;08;1;501,921242403676
3697;1;3;1;41;03;08;08;1;501,921242403676
3697;1;4;1;32;03;08;08;1;501,921242403676
3697;1;5;1;87;03;08;08;1;501,921242403676
3699;1;1;1;41;03;52;52;1;75,8438538742522
3699;1;2;2;41;03;52;52;1;75,8438538742522
3699;1;3;1;18;03;52;52;1;75,8438538742522
3700;1;1;1;52;03;54;54;1;307,547364703942
3701;1;1;1;78;03;66;66;1;134,400304965837
3701;1;2;2;75;03;66;66;1;134,400304965837
3703;1;1;1;29;03;76;76;1;1146,62419966458
3703;1;2;2;28;03;76;76;1;1146,62419966458
3705;1;1;1;74;03;17;17;1;136,612093648433
3705;1;2;2;68;03;17;17;1;136,612093648433
3706;1;1;2;29;03;41;41;1;119,670172969904
3706;1;2;1;29;03;41;41;1;119,670172969904
3707;1;1;1;61;03;20;20;1;100,100400809431
3707;1;2;2;57;03;20;20;1;100,100400809431
3707;1;3;2;32;03;20;20;1;100,100400809431
3707;1;4;2;29;03;20;20;1;100,100400809431
3707;1;5;2;21;03;20;20;1;100,100400809431
3709;1;1;1;80;03;17;17;1;143,442698330855
3709;1;2;2;76;03;17;17;1;143,442698330855
3711;1;1;1;83;03;11;11;1;1105,61107822598
3711;1;2;2;77;03;11;11;1;1105,61107822598
3711;1;3;2;47;03;11;11;1;1105,61107822598
3712;1;1;2;27;03;63;63;1;67,1188820858729
3712;1;2;2;4;03;63;63;1;67,1188820858729
3714;1;1;2;38;03;20;20;1;208,550233384407
3714;1;2;2;19;03;20;20;1;208,550233384407
3714;1;3;2;7;03;20;20;1;208,550233384407
3714;1;4;2;3;03;20;20;1;208,550233384407
3714;1;5;1;0;03;20;20;1;208,550233384407
3715;1;1;2;62;03;70;70;1;81,9043692913306
3715;1;2;1;63;03;70;70;1;81,9043692913306
3715;1;3;2;36;03;70;70;1;81,9043692913306
3715;1;4;1;38;03;70;70;1;81,9043692913306
3715;1;5;1;15;03;70;70;1;81,9043692913306
3715;1;6;1;4;03;70;70;1;81,9043692913306
3715;1;7;2;0;03;70;70;1;81,9043692913306
3715;1;8;2;35;03;70;70;1;81,9043692913306
3715;1;9;2;2;03;70;70;1;81,9043692913306
3715;1;10;2;93;03;70;70;1;81,9043692913306
3716;1;1;2;35;03;11;11;1;2903,05601828071
3716;1;2;1;14;03;11;11;1;2903,05601828071
3716;1;3;2;12;03;11;11;1;2903,05601828071
3716;2;1;2;34;03;11;11;1;2903,05601828071
3716;2;2;2;14;03;11;11;1;2903,05601828071
3716;2;3;1;11;03;11;11;1;2903,05601828071
3716;2;4;2;57;03;11;11;1;2903,05601828071
3717;1;1;2;60;03;27;27;1;21,7299500114496
3717;1;2;1;25;03;27;27;1;21,7299500114496
3718;1;1;2;68;03;08;08;1;491,040922751401
3718;1;2;1;79;03;08;08;1;491,040922751401
3719;1;1;1;35;03;11;11;1;5315,14854758993
3719;1;2;2;29;03;11;11;1;5315,14854758993
3719;1;3;1;5;03;11;11;1;5315,14854758993
3720;1;1;1;77;03;27;27;1;30,4219300160295
3720;1;2;2;34;03;27;27;1;30,4219300160295
3720;1;3;1;13;03;27;27;1;30,4219300160295
3720;1;4;2;6;03;27;27;1;30,4219300160295
3721;1;1;1;37;03;50;50;1;231,89398055368
3721;1;2;2;40;03;50;50;1;231,89398055368
3721;1;3;2;6;03;50;50;1;231,89398055368
3722;1;1;1;38;03;18;18;1;133,916714957492
3722;1;2;2;35;03;18;18;1;133,916714957492
3722;1;3;1;13;03;18;18;1;133,916714957492
3728;1;1;1;94;03;54;54;1;270,360191438433
3728;1;2;2;86;03;54;54;1;270,360191438433
3728;1;3;2;56;03;54;54;1;270,360191438433
3728;1;4;1;50;03;54;54;1;270,360191438433
3729;1;1;1;43;03;15;15;1;75,4667065196714
3733;1;1;1;50;03;11;11;1;3557,31323436692
3733;1;2;2;43;03;11;11;1;3557,31323436692
3733;1;3;2;7;03;11;11;1;3557,31323436692
3734;1;1;1;37;03;08;08;1;400,757799901124
3734;1;2;2;24;03;08;08;1;400,757799901124
3734;1;3;2;9;03;08;08;1;400,757799901124
3734;1;4;1;6;03;08;08;1;400,757799901124
3734;1;5;2;71;03;08;08;1;400,757799901124
3735;1;1;2;57;03;17;17;1;195,917860218348
3735;1;2;1;50;03;17;17;1;195,917860218348
3736;1;1;2;87;03;05;05;1;1721,33099725893
3736;1;2;1;51;03;05;05;1;1721,33099725893
3737;1;1;2;60;03;68;68;1;298,784818557613
3737;1;2;1;20;03;68;68;1;298,784818557613
3737;1;3;2;19;03;68;68;1;298,784818557613
3738;1;1;1;23;03;63;63;1;147,285605656275
3740;1;1;2;93;03;20;20;1;136,093306645505
3740;1;2;2;28;03;20;20;1;136,093306645505
3741;1;1;1;53;03;66;66;1;636,60359650806
3741;1;2;2;52;03;66;66;1;636,60359650806
3741;1;3;1;8;03;66;66;1;636,60359650806
3741;1;4;2;56;03;66;66;1;636,60359650806
3743;1;1;1;42;03;47;47;1;127,971790262056
3743;1;2;2;39;03;47;47;1;127,971790262056
3744;1;1;1;57;03;50;50;1;148,861532174357
3744;1;2;1;26;03;50;50;1;148,861532174357
3744;1;3;1;20;03;50;50;1;148,861532174357
3745;1;1;1;28;03;54;54;1;465,284635790048
3745;1;2;2;26;03;54;54;1;465,284635790048
3745;1;3;1;3;03;54;54;1;465,284635790048
3745;1;4;2;49;03;54;54;1;465,284635790048
3745;1;5;1;23;03;54;54;1;465,284635790048
3745;1;6;2;25;03;54;54;1;465,284635790048
3745;1;7;2;1;03;54;54;1;465,284635790048
3745;1;8;2;22;03;54;54;1;465,284635790048
3747;1;1;1;62;03;20;20;1;166,554268368683
3747;1;2;2;64;03;20;20;1;166,554268368683
3747;1;3;2;24;03;20;20;1;166,554268368683
3748;1;1;1;42;03;76;76;1;1512,12273045905
3748;1;2;2;44;03;76;76;1;1512,12273045905
3748;1;3;2;18;03;76;76;1;1512,12273045905
3748;1;4;1;2;03;76;76;1;1512,12273045905
3749;1;1;1;71;03;15;15;1;73,3860135654325
3749;1;2;2;66;03;15;15;1;73,3860135654325
3749;1;3;2;46;03;15;15;1;73,3860135654325
3749;1;4;1;0;03;15;15;1;73,3860135654325
3750;1;1;2;85;03;27;27;1;47,4108000249809
3750;1;2;2;63;03;27;27;1;47,4108000249809
3751;1;1;1;48;03;76;76;1;2468,91642034944
3751;1;2;2;41;03;76;76;1;2468,91642034944
3751;1;3;1;8;03;76;76;1;2468,91642034944
3751;1;4;2;67;03;76;76;1;2468,91642034944
3753;1;1;2;60;03;11;11;1;2330,09871703083
3753;1;2;1;61;03;11;11;1;2330,09871703083
3757;1;1;1;32;03;73;73;1;254,238159868528
3757;1;2;2;45;03;73;73;1;254,238159868528
3757;1;3;1;14;03;73;73;1;254,238159868528
3757;1;4;1;7;03;73;73;1;254,238159868528
3759;1;1;2;45;03;27;27;1;21,7299500114496
3759;1;2;2;16;03;27;27;1;21,7299500114496
3759;1;3;2;69;03;27;27;1;21,7299500114496
3760;1;1;2;39;03;20;20;1;164,005684876386
3760;1;2;2;20;03;20;20;1;164,005684876386
3760;1;3;1;17;03;20;20;1;164,005684876386
3760;1;4;1;13;03;20;20;1;164,005684876386
3760;1;5;2;28;03;20;20;1;164,005684876386
3760;1;6;2;15;03;20;20;1;164,005684876386
3762;1;1;1;32;03;63;63;1;93,0422856745055
3762;1;2;2;47;03;63;63;1;93,0422856745055
3762;1;3;2;11;03;63;63;1;93,0422856745055
3762;1;4;2;8;03;63;63;1;93,0422856745055
3763;1;1;2;38;03;11;11;1;1973,44698220404
3763;1;2;1;38;03;11;11;1;1973,44698220404
3763;1;3;2;19;03;11;11;1;1973,44698220404
3763;1;4;2;17;03;11;11;1;1973,44698220404
3763;1;5;1;16;03;11;11;1;1973,44698220404
3763;1;6;2;3;03;11;11;1;1973,44698220404
3764;1;1;2;63;03;19;19;1;244,971723953276
3764;1;2;1;36;03;19;19;1;244,971723953276
3764;1;3;1;27;03;19;19;1;244,971723953276
3766;1;1;1;70;03;17;17;1;119,535581942379
3766;1;2;2;61;03;17;17;1;119,535581942379
