DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
995866;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;106.131.060.203.895
995866;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;19;106.131.060.203.895
995868;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;596.454.892.415.232
995868;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;596.454.892.415.232
995868;1;3;1;50;2;2;5;;;;;;;;;;;;;;;;19;596.454.892.415.232
995869;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;163.573.362.777.817
995869;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;163.573.362.777.817
995871;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;853.236.836.958.496
995871;1;2;1;50;2;2;5;;;;;;;;;;;;;;;;19;853.236.836.958.496
995872;1;1;1;50;2;1;6;ESTUVO ENFERMO;2;2;1;;;;;;;;;;;;19;81.552.518.144.488
995872;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;81.552.518.144.488
995872;1;3;1;50;2;3;3;;1;;;;;;;;;;;;;;19;81.552.518.144.488
995872;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;19;81.552.518.144.488
995875;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;206.561.378.080.647
995875;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;19;206.561.378.080.647
995875;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;206.561.378.080.647
995875;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;206.561.378.080.647
995875;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;19;206.561.378.080.647
995877;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;104.841.817.927.079
995877;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;104.841.817.927.079
995877;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;104.841.817.927.079
995877;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;19;104.841.817.927.079
995879;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;19;14.793.753.568.362
995879;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;14.793.753.568.362
995879;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;19;14.793.753.568.362
995880;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;19;172.785.668.796.217
995880;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;19;172.785.668.796.217
995881;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;163.869.553.856.966
995881;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;19;163.869.553.856.966
995881;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;163.869.553.856.966
995884;1;1;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;847.340.821.588.554
995884;1;2;1;50;2;2;6;ESTUVO ENFERMO;1;;;;;;;;;;;;;;19;847.340.821.588.554
995884;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;847.340.821.588.554
995886;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;19;847.340.821.588.554
995886;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;847.340.821.588.554
995886;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;847.340.821.588.554
995888;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;853.236.836.958.496
995888;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;853.236.836.958.496
995891;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;117.000.333.799.947
995891;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;19;117.000.333.799.947
995892;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;169.816.412.811.943
995892;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;169.816.412.811.943
995892;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;169.816.412.811.943
995892;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;19;169.816.412.811.943
995892;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;19;169.816.412.811.943
995898;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;115.644.684.016.569
995898;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;115.644.684.016.569
995898;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;19;115.644.684.016.569
995898;1;4;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;19;115.644.684.016.569
995899;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;117.000.333.799.947
995899;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;19;117.000.333.799.947
995901;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;623.357.017.075.324
995901;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;623.357.017.075.324
995901;1;3;1;50;2;2;6;ACCIDENTE DE TRANSITO PROVOCO INCAPACIDAD;2;2;2;2;;;2;;;;;;;;19;623.357.017.075.324
995901;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;19;623.357.017.075.324
995903;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;13.003.103.363.834
995903;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;19;13.003.103.363.834
995903;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;19;13.003.103.363.834
995909;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;19;107.722.064.147.173
995911;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;124.058.634.364.035
995911;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;124.058.634.364.035
995911;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;19;124.058.634.364.035
995911;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;19;124.058.634.364.035
995913;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;728.638.500.287.078
995913;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;19;728.638.500.287.078
995916;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;728.638.500.287.078
995916;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;728.638.500.287.078
995917;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;19;105.448.895.006.566
995917;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;19;105.448.895.006.566
996301;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;20;18.304.460.142.246
996301;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;20;18.304.460.142.246
996301;1;3;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;20;18.304.460.142.246
996301;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;20;18.304.460.142.246
996305;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;20;121.092.713.469.277
996305;1;2;1;50;2;2;3;;2;2;2;1;1;;;;;;;;;1;20;121.092.713.469.277
996307;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;20;152.902.989.827.717
996307;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;20;152.902.989.827.717
996309;1;1;1;50;2;1;2;;2;2;2;1;1;;;;;;;;;1;20;223.589.488.015.801
996309;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;20;223.589.488.015.801
996309;1;3;1;50;2;3;4;;2;2;2;1;1;;;;;;;;;1;20;223.589.488.015.801
996309;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;20;223.589.488.015.801
996309;1;7;1;50;2;7;4;;2;2;2;2;;;2;;;;;;;;20;223.589.488.015.801
996309;1;8;1;50;2;8;4;;2;2;2;2;;;2;;;;;;;;20;223.589.488.015.801
996309;1;9;1;50;2;9;1;;;;;;;;;;;;;;;;20;223.589.488.015.801
996314;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;20;125.303.828.062.112
996314;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;20;125.303.828.062.112
996314;1;3;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;20;125.303.828.062.112
996314;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;20;125.303.828.062.112
996318;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;20;157.013.983.512.824
996318;1;2;1;50;2;2;2;;2;2;2;1;2;;;;;;;;;1;20;157.013.983.512.824
996318;1;3;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;20;157.013.983.512.824
996318;1;4;1;50;2;4;3;;2;2;2;2;;;1;12;;;;;;;20;157.013.983.512.824
996318;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;20;157.013.983.512.824
996318;1;7;1;50;2;7;6;NADA  POR  EDAD;2;2;2;2;;;2;;;;;;;;20;157.013.983.512.824
996320;1;1;1;50;2;1;3;;2;2;2;2;;;1;12;;;;;;;20;167.343.926.442.586
996320;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;20;167.343.926.442.586
996320;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;20;167.343.926.442.586
996321;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;20;167.343.926.442.586
996321;1;2;1;50;2;2;3;;2;2;2;2;;;1;12;;;;;;;20;167.343.926.442.586
996321;1;3;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;20;167.343.926.442.586
996323;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;20;126.247.177.330.699
996323;1;2;1;50;2;2;3;;2;2;2;2;;;1;12;;;;;;;20;126.247.177.330.699
996323;1;3;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;20;126.247.177.330.699
996325;1;1;1;50;2;1;4;;2;2;2;2;;;1;9;;;;;;;20;124.434.111.565.075
996325;1;2;1;50;2;2;4;;2;2;2;2;;;1;9;;;;;;;20;124.434.111.565.075
996325;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;20;124.434.111.565.075
996732;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;243.908.724.348.559
996732;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;243.908.724.348.559
996732;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;23;243.908.724.348.559
996732;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;23;243.908.724.348.559
996732;1;5;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;23;243.908.724.348.559
996732;1;6;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;23;243.908.724.348.559
996734;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;204.611.271.184.652
996734;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;204.611.271.184.652
996737;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;19.077.065.841.158
996737;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;23;19.077.065.841.158
996737;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;23;19.077.065.841.158
996737;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;19.077.065.841.158
996738;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;23;130.355.847.122.741
996738;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;23;130.355.847.122.741
996738;1;3;1;50;2;3;3;;2;2;2;1;1;;;;;;;;;1;23;130.355.847.122.741
996738;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;23;130.355.847.122.741
996740;1;1;1;50;2;1;6;DESCANSANDO POR ENFERMEDAD (OSTEOPOROSIS);2;2;2;2;;;1;11;;;;;;;23;16.810.375.205.715
996740;1;2;1;50;2;2;3;;2;2;2;2;;;1;12;;;;;;;23;16.810.375.205.715
996741;1;1;1;50;2;1;2;;1;;;;;;;;;;;;;;23;157.158.346.527.549
996741;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;23;157.158.346.527.549
996743;1;1;1;50;2;1;4;;2;2;2;2;;;1;8;;2;;2;;;23;157.838.825.440.941
996743;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;23;157.838.825.440.941
996743;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;157.838.825.440.941
996743;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;23;157.838.825.440.941
996743;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;157.838.825.440.941
996743;1;7;1;50;2;7;1;;;;;;;;;;;;;;;;23;157.838.825.440.941
996745;1;1;1;50;2;1;4;;2;2;2;2;;;1;3;;1;1;;5;1;23;250.279.999.617.915
996745;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;23;250.279.999.617.915
996745;1;3;1;50;2;3;6;DESCANSAR POR ENFERMEDAD;2;2;2;2;;;2;;;;;;;;23;250.279.999.617.915
996745;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;23;250.279.999.617.915
996750;1;1;1;50;2;1;6;DESCANSANDO POR ENFERMEDAD;1;;;;;;;;;;;;;;23;25.566.741.651.423
996750;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;25.566.741.651.423
996750;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;25.566.741.651.423
996750;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;23;25.566.741.651.423
996766;1;1;1;50;2;1;6;TRABAJANDO PARA AUTOCONSUMO;1;;;;;;;;;;;;;;23;208.933.156.450.526
996766;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;208.933.156.450.526
996769;1;1;1;50;2;1;6;DESCANSAR;1;;;;;;;;;;;;;;23;164.201.625.443.091
996769;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;23;164.201.625.443.091
996769;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;23;164.201.625.443.091
996771;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;248.527.498.059.154
996771;1;2;1;50;2;2;4;;2;2;2;2;;;1;6;;2;;2;;;23;248.527.498.059.154
996771;1;5;1;50;2;5;6;JUGAR;2;2;1;;;;;;;;;;;;23;248.527.498.059.154
996773;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;247.318.253.664.951
996773;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;247.318.253.664.951
996773;1;3;1;50;2;3;6;RESOLVIENDO ASUNTOS PERSONALES;2;2;2;1;1;;;;;;;;;1;23;247.318.253.664.951
996773;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;23;247.318.253.664.951
996773;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;247.318.253.664.951
996773;1;6;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;247.318.253.664.951
996776;1;1;1;50;2;1;6;DESCANSANDO POR ENFERMEDAD;2;2;2;2;;;2;;;;;;;;23;208.651.027.389.751
996776;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;208.651.027.389.751
996776;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;208.651.027.389.751
996776;1;4;1;50;2;4;6;TRABAJANDO PARA AUTOCONSUMO;1;;;;;;;;;;;;;;23;208.651.027.389.751
996776;1;5;1;50;2;5;3;;2;2;2;2;;;1;12;;;;;;;23;208.651.027.389.751
996776;1;6;1;50;2;6;6;TRABAJANDO PARA AUTOCONSUMO;2;2;2;2;;;1;3;;1;2;;;;23;208.651.027.389.751
996776;1;7;1;50;2;7;6;TRABAJANDO PARA AUTOCONSUMO;1;;;;;;;;;;;;;;23;208.651.027.389.751
996778;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;219.145.138.002.782
996778;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;23;219.145.138.002.782
996780;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;19.077.065.841.158
996780;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;19.077.065.841.158
996780;1;3;1;50;2;3;6;DESCANSAR;1;;;;;;;;;;;;;;23;19.077.065.841.158
996780;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;23;19.077.065.841.158
996784;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;217.339.691.380.069
996784;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;23;217.339.691.380.069
996784;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;217.339.691.380.069
996784;1;4;1;50;2;4;6;VER TELEVISION;2;2;2;1;1;;;;;;;;;1;23;217.339.691.380.069
996784;1;5;1;50;2;5;3;;1;;;;;;;;;;;;;;23;217.339.691.380.069
996786;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;203.482.317.545.808
996786;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;23;203.482.317.545.808
996790;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;265.620.695.301.772
996791;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;164.201.625.443.091
996791;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;164.201.625.443.091
996791;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;23;164.201.625.443.091
996794;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;259.409.481.580.353
996794;1;2;1;50;2;2;3;;2;2;1;;;;;;;;;;;;23;259.409.481.580.353
996794;1;3;1;50;2;1;3;;2;2;1;;;;;;;;;;;;23;259.409.481.580.353
996796;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;150.955.055.213.249
996826;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;224.382.970.295.612
996826;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;224.382.970.295.612
996826;1;3;1;50;2;3;3;;1;;;;;;;;;;;;;;23;224.382.970.295.612
996826;1;4;1;50;2;4;3;;1;;;;;;;;;;;;;;23;224.382.970.295.612
996826;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;23;224.382.970.295.612
996826;1;6;1;50;2;6;3;;2;2;2;2;;;2;;;;;;;;23;224.382.970.295.612
996828;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;204.611.271.184.652
996828;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;204.611.271.184.652
996832;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;139.415.622.960.037
996832;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;139.415.622.960.037
996836;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;23;197.813.937.327.122
996836;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;23;197.813.937.327.122
996836;1;3;1;50;2;3;4;;2;2;2;1;2;;;;;;;;;1;23;197.813.937.327.122
996836;1;4;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;23;197.813.937.327.122
996836;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;23;197.813.937.327.122
996839;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;137.237.062.813.103
996839;1;2;1;50;2;2;3;;2;2;1;;;;;;;;;;;;23;137.237.062.813.103
996841;1;1;1;50;2;1;6;VISITAR FAMILIARES;2;2;2;2;;;2;;;;;;;;23;141.534.719.088.661
996843;1;1;1;50;2;1;6;REPOSO POR ENFERMEDAD;2;2;2;2;;;1;11;;;;;;;23;128.943.928.484.283
996843;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;23;128.943.928.484.283
996843;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;128.943.928.484.283
996843;1;4;1;50;2;4;4;;2;2;2;1;2;;;;;;;;;1;23;128.943.928.484.283
996847;1;1;1;50;2;1;4;;2;2;2;1;1;;;;;;;;;1;23;221.622.588.271.682
996847;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;221.622.588.271.682
996848;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;192.035.273.208.803
996848;1;2;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;192.035.273.208.803
996848;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;23;192.035.273.208.803
996850;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;157.158.346.527.549
996850;1;2;1;50;2;2;4;;2;2;2;2;;;1;11;;;;;;;23;157.158.346.527.549
996866;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;197.813.937.327.122
996866;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;197.813.937.327.122
996866;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;23;197.813.937.327.122
996866;1;4;1;50;2;4;4;;2;2;2;1;1;;;;;;;;;1;23;197.813.937.327.122
996866;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;23;197.813.937.327.122
996868;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;23;166.839.137.259.927
996868;1;2;1;50;2;2;6;REPOSO POR ENFERMEDAD( MINUSVALIDO);2;2;2;2;;;2;;;;;;;;23;166.839.137.259.927
996868;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;23;166.839.137.259.927
996870;1;1;1;50;2;1;6;REPOSO POR ENFERMEDAD;2;2;2;2;;;2;;;;;;;;23;282.236.449.482.719
996870;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;23;282.236.449.482.719
996870;1;3;1;50;2;3;6;TRABAJA PARA AUTOCONSUMO;1;;;;;;;;;;;;;;23;282.236.449.482.719
996870;1;4;1;50;2;4;6;TRABAJANDO PARA  AUTOCONSUMO;1;;;;;;;;;;;;;;23;282.236.449.482.719
996870;1;5;1;50;2;5;6;TRABAJANDO POR AUTOCONSUMO;2;2;2;1;1;;;;;;;;;1;23;282.236.449.482.719
996872;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;188.049.264.761.912
996872;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;23;188.049.264.761.912
996872;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;188.049.264.761.912
996876;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;131.107.729.247.272
996876;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;23;131.107.729.247.272
996878;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;244.449.556.174.048
996878;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;244.449.556.174.048
996878;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;244.449.556.174.048
996878;1;4;1;50;2;4;4;;2;2;2;1;1;;;;;;;;;1;23;244.449.556.174.048
996881;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;157.158.346.527.549
996881;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;23;157.158.346.527.549
996883;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;1.707.020.708.559
996883;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;23;1.707.020.708.559
996883;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;23;1.707.020.708.559
996884;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;219.145.138.002.782
996884;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;23;219.145.138.002.782
996886;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;152.440.931.600.176
996886;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;152.440.931.600.176
996888;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;146.316.315.841.243
996888;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;1;2;;;;23;146.316.315.841.243
996888;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;23;146.316.315.841.243
996888;2;1;2;50;2;1;1;;;;;;;;;;;;;;;;23;146.316.315.841.243
996888;2;2;2;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;146.316.315.841.243
996914;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;270.774.645.761.769
996914;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;270.774.645.761.769
996914;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;23;270.774.645.761.769
996914;1;5;1;50;2;5;4;;2;2;2;2;;;1;9;;;;;;;23;270.774.645.761.769
996916;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;14.413.303.788.741
996916;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;14.413.303.788.741
996919;1;1;1;50;2;1;6;ESTABA DE VIAJE;2;2;2;1;6;;;;;;;;;1;23;126.933.147.822.632
996919;1;2;1;50;2;1;3;;2;2;2;1;1;;;;;;;;;1;23;126.933.147.822.632
996919;1;3;1;50;2;1;6;ESTABA DE VIAJE;2;2;2;2;;;1;10;;;;;;;23;126.933.147.822.632
996922;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;23;216.958.921.102.516
996922;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;23;216.958.921.102.516
996922;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;23;216.958.921.102.516
996922;1;4;1;50;2;3;1;;;;;;;;;;;;;;;;23;216.958.921.102.516
996922;1;5;1;50;2;3;1;;;;;;;;;;;;;;;;23;216.958.921.102.516
996922;1;6;1;50;2;6;6;HACIENDO DEPORTE;2;2;2;2;;;1;2;;2;;2;;;23;216.958.921.102.516
996922;1;7;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;23;216.958.921.102.516
996926;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;161.480.231.793.423
996926;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;161.480.231.793.423
996928;1;1;1;50;2;1;6;DESCANSANDO;1;;;;;;;;;;;;;;23;219.145.138.002.782
996928;1;2;1;50;2;2;4;;2;2;2;2;;;1;11;;;;;;;23;219.145.138.002.782
996929;1;1;1;50;2;1;6;TRABAJANDO PARA AUTOCONSUMO;2;2;2;2;;;1;11;;;;;;;23;219.145.138.002.782
996929;1;2;1;50;2;2;4;;2;2;2;2;;;1;11;;;;;;;23;219.145.138.002.782
996934;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;208.597.279.631.543
996934;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;23;208.597.279.631.543
996935;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;99.341.854.037.459
996935;1;2;1;50;2;3;4;;1;;;;;;;;;;;;;;23;99.341.854.037.459
996935;1;3;1;50;2;3;4;;2;2;2;1;2;;;;;;;;;1;23;99.341.854.037.459
996937;1;1;1;50;2;1;6;ESTABA ENFERMA;2;2;2;2;;;1;11;;;;;;;23;155.621.276.919.745
996937;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;23;155.621.276.919.745
996937;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;23;155.621.276.919.745
996951;1;1;1;50;2;1;6;TRABAJANDO PARA AUTOCONSUMO;1;;;;;;;;;;;;;;23;244.449.556.174.048
996951;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;23;244.449.556.174.048
996951;1;3;1;50;2;1;1;;;;;;;;;;;;;;;;23;244.449.556.174.048
996951;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;23;244.449.556.174.048
996953;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;23;175.023.956.121.774
996953;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;23;175.023.956.121.774
