DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5579529;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;778.22232199
5579531;1;1;1;80;;1;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;47;1366.2668886
5579531;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1366.2668886
5579531;1;6;1;80;;1;;;;1;9;POR PANDEMIA;2;;;9;;2;2;;2;;1;10;3;47;1366.2668886
5579541;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1695.9735859
5579543;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;890.16694153
5579543;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;47;890.16694153
5579549;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1714.0595108
5579549;1;6;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1714.0595108
5579550;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;778.22232199
5579551;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1581.3536436
5579551;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1581.3536436
5579551;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1581.3536436
5579552;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;47;778.22232199
5579553;1;2;1;80;;1;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;47;1174.6178068
5579553;1;5;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;47;1174.6178068
5579555;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;3329.4621827
5579555;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579555;1;3;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579556;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579556;1;4;1;80;;1;1;48;908000;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579558;1;1;1;80;;1;1;48;909000;1;8;;2;;;4;;2;2;;2;;1;10;1.3;05;3329.4621827
5579558;1;6;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579559;1;1;1;80;;1;1;48;908600;1;6;;2;;;11;;2;2;;2;;1;10;3;05;3329.4621827
5579561;1;1;1;80;;1;1;48;908000;1;4;;2;;;1;;2;2;;2;;1;10;4;05;3329.4621827
5579561;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579561;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579562;1;5;1;80;;1;;;;1;6;;2;;;9;;2;2;;2;;1;10;4;05;3329.4621827
5579563;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579565;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579567;1;2;1;80;;1;;;;1;6;;2;;;9;;2;2;;2;;1;10;3;05;3329.4621827
5579568;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579568;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579569;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579571;1;4;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;05;3329.4621827
5579620;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;05;3329.4621827
5579620;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579620;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579672;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;2108.2588905
5579674;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1060.6709703
5579674;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;1060.6709703
5579675;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;68;1258.9629578
5579675;1;2;1;80;;1;;;;1;8;;2;;;4;;2;2;;2;;1;10;4;68;1258.9629578
5579675;1;3;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;1258.9629578
5579676;1;5;1;80;;1;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;68;3072.3019868
5579683;1;1;1;80;;1;;;;1;7;;2;;;8;;2;2;;2;;1;10;3;68;1271.8913907
5579684;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;13;1375.7673235
5579686;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;13;1712.9591719
5579697;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;13;1297.1027482
5579697;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;13;1297.1027482
5579704;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579705;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;05;3329.4621827
5579705;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;05;3329.4621827
5579707;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579707;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579712;1;1;1;80;;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;3;05;3329.4621827
5579712;1;2;1;80;;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;3;05;3329.4621827
5579722;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579735;1;2;1;80;;1;2;;900000;2;;;;1;1;2;;2;2;;2;;1;10;;05;3329.4621827
5579735;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579737;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.4;05;3329.4621827
5579739;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579740;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579743;1;1;1;80;;1;1;40;400000;1;7;;2;;;8;;2;2;;1;60000;1;10;3;05;3329.4621827
5579745;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579749;1;2;1;80;;1;1;48;908500;1;3;;2;;;9;;2;2;;2;;1;10;4;05;3329.4621827
5579749;1;3;1;80;;1;2;;908500;1;8;;1;;1;2;;2;2;;2;;1;10;1.2;05;3329.4621827
5579749;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579750;1;2;1;80;;1;2;;908500;1;6;;2;;;2;;2;2;;2;;1;10;3;05;3329.4621827
5579752;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;3329.4621827
5579752;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579753;1;2;1;80;;1;1;48;600000;1;1;;2;;;1;;2;2;;2;;1;10;2;05;3329.4621827
5579753;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579756;1;1;1;80;;1;1;40;700000;1;4;;2;;;8;;2;2;;1;100000;1;10;2;05;3329.4621827
5579756;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;3329.4621827
5579757;1;7;1;80;;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;05;3329.4621827
5579770;1;2;1;80;;1;1;24;908500;1;2;;2;;;2;;2;2;;2;;1;10;1.4;05;3329.4621827
5579770;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;3329.4621827
5579788;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;1005.2844625
5579788;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;1005.2844625
5579788;1;6;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;15;1005.2844625
5579789;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;15;1681.7583194
5579789;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;15;1681.7583194
5579789;1;3;1;80;;1;;;;1;8;;2;;;1;;1;1;1;2;;1;10;2;15;1681.7583194
5579790;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;1298.1233776
5579791;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;15;831.83026297
5579792;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;15;1004.6768766
5579795;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;822.92555975
5579796;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;15;2396.603817
5579797;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;15;1298.1233776
5579804;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;5434.5013383
5579806;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2761.834042
5579810;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;2761.834042
5579812;1;3;1;80;;1;;;;2;;;;1;1;2;;;;;2;;1;10;;19;2789.0534202
5579812;1;4;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;2789.0534202
5579814;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2086.6205367
5579817;1;2;1;80;;1;2;;600000;1;3;;2;;;9;;2;2;;2;;1;10;3;19;4145.2505227
5579819;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2358.4665484
5579819;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2358.4665484
5579820;1;2;1;80;;1;1;30;450000;1;3;;2;;;9;;2;2;;2;;1;10;4;19;2520.9921277
5579820;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2520.9921277
5579820;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2520.9921277
5579822;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;3189.1803655
5579824;1;1;1;80;;1;;;;1;1;;2;;;8;;2;2;;2;;1;10;4;19;1516.4888241
5579824;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1516.4888241
5579824;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1516.4888241
5579827;1;2;1;80;;1;1;24;908300;1;3;;2;;;9;;2;2;;2;;1;10;4;19;2701.1536342
5579828;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2520.9921277
5579829;1;2;1;80;;1;2;;300000;1;3;;2;;;9;;2;2;;2;;1;10;2;19;4030.8890478
5579832;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2387.1232674
5579832;1;2;1;80;;1;2;;720000;1;3;;2;;;9;;2;2;;2;;1;10;4;19;2387.1232674
5579832;1;4;1;80;;1;1;28;700000;2;;;;1;2;2;;2;2;;2;;1;10;;19;2387.1232674
5579832;1;6;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;19;2387.1232674
5579833;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;3943.5681325
5579833;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;3943.5681325
5579837;1;1;1;80;;1;1;20;900000;1;5;;2;;;10;;3;3;;2;;1;10;4;19;2141.5834232
5579850;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;2122.5654392
5579851;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;4596.0997561
5579854;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2761.834042
5579855;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2477.8923632
5579890;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2612.0295114
5579890;1;2;1;80;;1;;;;1;6;;2;;;8;;2;2;;2;;1;10;2;19;2612.0295114
5579890;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;2612.0295114
5579891;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;2612.0295114
5579892;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;19;1915.2398385
5579892;1;2;1;80;;1;1;20;600000;1;8;;2;;;8;;2;2;;2;;1;10;1.2;19;1915.2398385
5579892;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;1915.2398385
5579892;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;1915.2398385
5579893;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2108.0671098
5579896;1;1;1;80;;1;;;;1;7;;2;;;8;;2;2;;2;;1;10;4;19;2348.909024
5579905;1;2;1;80;;1;1;45;908526;1;8;;2;;;9;;2;2;;2;;1;10;4;19;1621.8176591
5579905;1;3;1;80;;1;;;908526;2;;;;1;2;2;;2;2;;2;;1;10;;19;1621.8176591
5579907;1;1;1;80;;1;1;40;908300;1;3;;2;;;8;;2;2;;2;;1;10;4;19;2045.6605184
5579907;1;2;1;80;;1;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;10;4;19;2045.6605184
5579907;1;3;1;80;;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;19;2045.6605184
5579908;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;19;2141.5834232
5579908;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;19;2141.5834232
5579909;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;3855.6683465
5579910;1;2;1;80;;1;1;40;908526;1;9;POR LA PANDEMIA;2;;;9;;2;2;;2;;1;10;2;19;3885.3446568
5579911;1;1;1;80;;1;2;;98;1;5;;2;;;8;;3;3;;2;;1;10;4;19;3015.397005
5579912;1;1;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;19;2348.909024
5579925;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;3855.6683465
5579933;1;1;1;80;;1;1;40;908300;1;3;;2;;;2;;2;2;;2;;1;10;2;19;3385.2222583
5579934;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;3015.397005
5579935;1;3;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.1;19;3943.5681325
5579935;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;3943.5681325
5579936;1;2;1;80;;1;1;40;908300;1;8;;2;;;9;;2;2;;2;;1;10;2;19;2305.8862833
5579937;1;1;1;80;;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;19;2825.6520474
5579938;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;2808.0714042
5579942;1;3;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.1;19;2520.9921277
5579942;1;4;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.1;19;2520.9921277
5579945;1;1;1;80;;1;1;40;908560;1;9;SITUACION DE PANDEMIA;2;;;1;;2;2;;2;;1;10;2;19;4960.6378947
5579947;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;4960.6378947
5579950;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;6640.5859618
5579952;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;19;5415.197234
5579952;1;7;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;19;5415.197234
5579984;1;2;1;80;;1;2;;98;2;;;;2;;;.;2;2;;2;;1;10;;19;5954.1683672
5580039;1;1;1;80;;1;1;40;600000;1;1;;1;;2;1;;2;2;;2;;1;10;4;19;4960.6378947
5580040;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;10;;19;5271.9767765
5580070;1;2;1;80;;1;;;;2;;;;1;4;2;;2;2;;2;;1;10;;19;3407.8774181
5580070;1;4;1;80;;1;2;;1000000;2;;;;2;;;.;2;2;;2;;1;10;;19;3407.8774181
5580071;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;19;4482.6251014
5580071;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;19;4482.6251014
5580113;1;2;1;80;;1;2;;908526;1;7;;2;;;12;POR ESTAR EN EMBARAZO;2;2;;2;;1;10;1.3;19;8806.3955951
5580118;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1346.3908794
5580119;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;05;1541.8534834
5580120;1;3;1;80;05;1;2;;908526;1;4;;2;;;4;;2;2;;2;;1;10;1.4;05;1283.7387847
5580121;1;2;1;80;05;1;1;58;1100000;1;9;PANDEMIA;1;;2;4;;2;2;;2;;1;10;2;05;1283.7387847
5580122;1;2;1;80;05;1;1;48;908526;1;3;;2;;;9;;2;2;;2;;1;10;3;05;957.23590113
5580122;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;957.23590113
5580123;1;2;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1347.3259041
5580124;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1224.9725924
5580124;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1224.9725924
5580125;1;2;1;80;05;1;;;400000;2;;;;1;1;2;;2;2;;2;;1;10;;05;987.4890712
5580125;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;987.4890712
5580130;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1330.7239669
5580135;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1180.58449
5580137;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1064.7483276
5580137;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1064.7483276
5580137;1;6;1;80;05;1;;;908526;1;8;;2;;;1;;2;2;;2;;1;10;3;05;1064.7483276
5580141;1;1;1;80;05;1;2;;908526;1;9;DESPLAZAMIENTO;2;;;9;;2;2;;2;;1;10;3;05;1501.3607174
5580141;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1501.3607174
5580141;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1501.3607174
5580142;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1583.9874833
5580142;1;5;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1583.9874833
5580143;1;4;1;80;05;1;;;;1;5;;2;;;9;;2;2;;2;;1;10;4;05;1447.3861566
5580144;1;1;1;80;05;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;05;1105.2163605
5580148;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;2876.4727867
5580150;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1107.22057
5580152;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;05;1062.4361307
5580152;1;2;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1062.4361307
5580155;1;2;1;80;05;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;05;1255.7978116
5580155;1;3;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;05;1255.7978116
5580155;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1255.7978116
5580157;1;1;1;80;05;1;;;;1;7;;2;;;1;;2;2;;2;;1;10;2;05;985.02206633
5580157;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;985.02206633
5580158;1;1;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1593.9174633
5580159;1;2;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;999.5780687
5580159;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;999.5780687
5580160;1;1;1;80;05;1;;;;2;;;;1;4;8;;2;2;;2;;1;10;;05;1342.8129644
5580160;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1342.8129644
5580161;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1409.9874329
5580161;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1409.9874329
5580162;1;2;1;80;05;1;1;24;908526;1;2;;1;;3;9;;2;2;;2;;1;10;3;05;1897.6195241
5580162;1;6;1;80;05;1;1;48;908526;2;;;;2;;;.;2;2;;2;;1;10;;05;1897.6195241
5580164;1;2;1;80;05;1;1;48;908526;1;8;;2;;;9;;2;2;;2;;1;10;4;05;1299.4056973
5580164;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1299.4056973
5580165;1;1;1;80;05;1;;;;1;5;;2;;;9;;3;3;;2;;1;10;4;05;1180.58449
5580165;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1180.58449
5580166;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1243.7335471
5580166;1;2;1;80;05;1;;;;1;6;;2;;;9;;3;3;;2;;1;10;4;05;1243.7335471
5580166;1;6;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1243.7335471
5580167;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1393.693483
5580170;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;804.93740668
5580170;1;2;1;80;05;1;;;;1;1;;2;;;8;;3;3;;2;;1;10;4;05;804.93740668
5580170;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;804.93740668
5580171;1;4;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;05;1145.061268
5580171;1;5;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;05;1145.061268
5580172;1;1;1;80;05;1;;;;1;5;;2;;;11;;3;3;;2;;1;10;1.4;05;910.25071897
5580172;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;910.25071897
5580172;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;910.25071897
5580179;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1192.6734875
5580180;1;1;1;80;05;1;;;;1;1;;1;;3;1;;2;2;;2;;1;10;3;05;1208.3706552
5580181;1;2;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;05;2006.2217832
5580181;1;4;1;80;05;1;;;;1;1;;2;;;1;;2;2;;2;;1;10;1.3;05;2006.2217832
5580188;1;2;1;80;05;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;05;1105.8131426
5580188;1;3;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;05;1105.8131426
5580192;1;1;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;955.07688357
5580192;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;955.07688357
5580193;1;1;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1058.2311783
5580194;1;2;1;80;05;1;;;;1;7;;2;;;2;;2;2;;2;;1;10;3;05;1375.1120693
5580196;1;1;1;80;05;1;;;;1;5;;2;;;10;;2;2;;2;;1;10;4;05;1117.305358
5580197;1;1;1;80;05;1;;;;1;9;ESTABA CANSADO DE TRABAJAR;2;;;10;;3;3;;2;;1;10;3;05;1180.58449
5580197;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1180.58449
5580198;1;1;1;80;05;1;1;24;908000;1;3;;2;;;9;;2;2;;2;;1;10;4;05;1243.2707519
5580198;1;7;1;80;05;1;2;;500000;2;;;;2;;;.;;;;2;;1;10;;05;1243.2707519
5580208;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1208.3706552
5580210;1;1;1;80;05;1;;;;1;1;;2;;;5;;2;2;;2;;1;10;1.2;05;1330.5691589
5580210;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1330.5691589
5580212;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;1109.2665049
5580213;1;2;1;80;05;1;;;;1;6;;2;;;11;;2;2;;2;;1;10;1.4;05;985.02206633
5580218;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1316.6348452
5580219;1;3;1;80;05;1;1;24;908526;2;;;;2;;;.;2;2;;1;4000;1;10;;05;1152.8743906
5580220;1;3;1;80;05;1;1;48;908526;1;8;;2;;;2;;2;2;;2;;1;10;1.2;05;1271.4949793
5580222;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1381.6292186
5580224;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;820.74765712
5580226;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;10;;05;1056.1852435
5580229;1;1;1;80;05;1;;;;1;8;;2;;;2;;1;1;1;2;;1;10;1.1;05;1418.0262859
5580230;1;1;1;80;05;1;;;;1;7;;2;;;1;;1;1;1;2;;1;10;3;05;1180.58449
5580230;1;2;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;05;1180.58449
5580231;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;05;1243.7088141
5580232;1;1;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;05;821.23135656
5580232;1;2;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;2;05;821.23135656
5580232;1;3;1;80;05;1;;;;1;3;;2;;;9;;1;1;2;2;;1;10;3;05;821.23135656
5580232;1;5;1;80;05;1;;;;1;3;;2;;;9;;1;1;1;2;;1;10;3;05;821.23135656
5580233;1;2;1;80;05;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;05;1180.58449
5580240;1;1;1;80;05;1;;;;1;8;;2;;;11;;2;2;;2;;1;10;1.4;05;1044.096246
5580242;1;1;1;80;05;1;1;48;908526;1;4;;2;;;1;;1;2;;2;;1;10;4;05;1044.096246
5580242;1;2;1;80;05;1;2;;99;1;8;;2;;;2;;2;2;;2;;1;10;1.4;05;1044.096246
