DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6,006,796;1;2;1;70;;1;6;48;900,000;1;;2;24;2;;8;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;1;11;8412;13;1242.923468
6,006,798;1;1;1;70;;1;9;48;1,000,000;4;;2;10;4;;2;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;11;4921;13;1282.280487
6,006,804;1;1;1;70;;1;6;48;700,000;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4711;13;1776.8661271
6,006,810;1;1;1;70;;1;24;48;700,000;3;;2;60;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;13;1594.5677488
6,006,810;1;3;1;70;;1;60;48;700,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;11;;13;1594.5677488
6,006,820;1;2;1;70;;1;18;48;600,000;1;;2;54;1;;8;2;1;;2;;;;;;;;;;;1;2;;55;39;39;1;2;11;5511;13;1439.2837208
6,006,822;1;3;1;70;;1;6;40;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;13;1518.8226859
6,006,837;1;3;1;70;;1;16;48;400,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;11;;13;1361.2331935
6,006,842;1;2;1;70;;1;34;48;908,526;1;;2;130;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;11;4711;13;1253.6858101
6,006,842;1;5;1;70;;1;26;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;32;;1;2;11;;13;1253.6858101
6,006,893;1;1;1;70;;1;12;40;908,526;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;1;11;5611;15;3824.9983934
6,006,919;1;2;1;70;;1;8;48;908,526;1;;2;20;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;45;45;1;1;11;5619;17;1137.5457099
6,006,926;1;1;1;70;;1;4;48;908,526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;908526;41;95;95;1;1;11;4111;17;1291.102708
6,006,934;1;3;1;70;;1;4;48;900,000;1;;2;56;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;45;33;1;1;11;5619;17;1711.6032484
6,006,940;1;7;1;70;;1;4;48;908,526;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;500000;47;45;45;1;1;11;4771;17;1137.5457099
6,006,993;1;2;1;70;;1;12;40;800,000;1;;2;26;1;;4;2;1;;2;;;;;;;;;;;1;1;150000;47;33;45;1;1;11;4721;18;1795.8367
6,006,995;1;1;1;70;;1;20;40;2,000,000;2;;2;142;2;;9;2;4;;2;;;;;;;;;;;1;2;;85;13;13;1;2;11;8530;18;1286.7931258
6,007,002;1;2;1;70;;1;48;48;908,526;1;;2;96;2;;5;2;6;;2;;;;;;;;;;;1;2;;10;21;30;1;2;11;1011;18;2525.3900139
6,007,015;1;1;1;70;;1;5;40;800,000;1;;2;6;1;;4;2;1;;2;;;;;;;;;;;1;2;;42;98;97;1;1;11;4210;18;1919.816938
6,007,016;1;2;1;70;;1;20;48;908,526;1;;2;62;1;;4;2;1;;2;;;;;;;;;;;1;1;200000;46;45;45;1;2;11;4642;18;1141.853423
6,007,018;1;1;1;70;;1;48;40;2,000,000;1;;2;132;1;;9;2;2;;2;;;;;;;;;;;1;2;;85;21;32;1;2;11;8544;18;736.11500232
6,007,023;1;3;1;70;;1;6;45;600,000;1;;2;29;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;58;53;1;1;11;5630;18;2089.1201734
6,007,024;1;1;1;70;;1;25;40;908,526;2;;2;25;2;;8;2;2;;2;;;;;;1;;;;;;2;;85;13;13;1;2;11;8530;18;1141.853423
6,007,038;1;1;1;70;;1;5;40;908,526;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;49;45;32;1;1;11;4921;18;757.70397261
6,007,039;1;2;1;70;;1;5;30;300,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;57;;1;1;11;;18;2944.4600093
6,007,056;1;1;1;70;;1;16;48;800,000;4;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;1;350000;01;62;62;1;2;11;0161;18;822.43653432
6,007,181;1;2;1;70;;1;16;30;98;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;19;1827.6177427
6,007,183;1;1;1;70;;1;60;30;500,000;1;;2;104;1;;2;2;1;;2;;;;;;;;;;;1;2;;61;45;45;1;2;11;6190;19;1797.1181648
6,007,187;1;7;1;70;;1;8;40;500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;19;2493.0033692
6,007,226;2;2;2;70;;1;40;40;98;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;19;1113.4147299
6,007,279;1;4;1;70;;1;12;40;98;1;;2;12;1;;9;2;8;;2;;;;;;;;;;;1;2;;84;39;39;1;1;11;8412;19;1359.606432
6,007,298;1;2;1;70;;1;104;40;908,300;1;;2;156;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;2;11;5611;19;1542.0609079
6,007,298;1;3;1;70;;1;24;40;908,300;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;2;11;;19;1542.0609079
6,007,320;1;2;1;70;05;1;4;48;1,800,000;4;;2;4;4;;9;2;4;;2;;;;;;;;;;;1;1;1000000;86;21;19;1;1;11;8610;05;888.10471331
6,007,324;1;1;1;70;05;1;52;24;908,526;3;;2;54;3;;2;2;2;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;05;1030.3000973
6,007,324;1;3;1;70;05;1;9;24;450,000;1;;2;36;1;;6;2;2;;2;;;;;;;;;;;1;2;;79;19;19;1;1;11;7911;05;1030.3000973
6,007,324;1;4;1;70;05;1;12;48;908,526;1;;2;24;1;;9;2;3;;2;;;;;;;;;;;1;2;;47;59;45;1;1;11;4731;05;1030.3000973
6,007,329;1;4;1;70;05;1;24;48;908,526;1;;2;8;1;;2;2;2;;2;;;;;;;;;;;1;2;;41;97;97;1;2;11;4111;05;1064.4435899
6,007,339;1;2;1;70;05;1;20;48;908,526;1;;2;22;4;;1;2;4;;2;;;;;;;;;;;1;2;;56;58;77;1;2;11;5619;05;1130.5259913
6,007,357;1;1;1;70;05;1;60;48;908,526;1;;2;60;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;55;55;1;2;11;8544;05;1108.0803683
6,007,359;1;3;1;70;05;1;3;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;11;;05;1116.5041271
6,007,360;1;2;1;70;05;1;104;48;8,000,000;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;61;30;21;1;2;11;6120;05;1246.3701012
6,007,373;1;2;1;70;05;1;8;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;05;1088.6402625
6,007,379;1;1;1;70;05;1;20;48;908,526;3;;2;104;4;;2;2;8;;2;;;;;;;;;;;1;2;;07;54;71;1;2;11;0722;05;1008.3273637
6,007,379;1;3;1;70;05;1;16;48;908,526;1;;2;24;1;;6;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;05;1008.3273637
6,007,379;1;4;1;70;05;1;16;48;908,526;1;;2;24;4;;1;2;8;;2;;;;;;;;;;;1;2;;38;97;99;1;2;11;3830;05;1008.3273637
6,007,379;1;5;1;70;05;1;24;48;908,526;1;;2;24;1;;3;2;8;;2;;;;;;;;;;;1;2;;49;97;97;1;2;11;4923;05;1008.3273637
6,007,379;1;6;1;70;05;1;24;48;908,526;3;;2;24;4;;2;2;8;;2;;;;;;;;;;;1;2;;07;54;71;1;2;11;0722;05;1008.3273637
6,007,381;1;2;1;70;05;1;8;72;908,526;1;;2;78;1;;4;2;2;;2;;;;;;;;;;;1;2;;10;97;97;1;1;11;1082;05;1122.3188836
6,007,382;2;2;2;70;05;1;8;48;908,526;1;;2;8;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;33;33;1;1;11;4761;05;1061.5381283
6,007,384;1;1;1;70;05;1;48;48;908,526;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;2;;14;55;79;1;2;11;1410;05;1190.3956365
6,007,386;1;1;1;70;05;1;70;48;1,200,000;1;;2;80;1;;9;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;05;1062.7729819
6,007,386;1;2;1;70;05;1;56;48;908,000;1;;2;54;1;;4;2;2;;2;;;;;;;;;;;1;2;;46;40;40;1;2;11;4642;05;1062.7729819
6,007,392;1;3;1;70;05;1;51;48;908,526;1;;2;51;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4719;05;1021.2103631
6,007,402;1;5;1;70;05;1;12;24;908,526;1;;2;52;1;;6;2;2;;2;;;;;;;;;;;1;2;;31;45;95;1;1;11;3110;05;1056.8220159
6,007,409;1;2;1;70;05;1;2;48;3,800,000;1;;2;4;4;;9;2;1;;1;2;;;1;;;;;;;;2;;86;06;06;1;1;11;8610;05;1022.5523091
6,007,413;1;3;1;70;05;1;1;48;1,200,000;1;;2;8;1;;9;2;4;;2;;;;;;;;;;;1;2;;82;16;38;1;1;11;8220;05;1021.2852528
6,007,424;1;2;1;70;05;1;4;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;05;1123.0461788
6,007,425;1;1;1;70;05;1;18;48;908,526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;92;45;45;1;2;11;9200;05;1486.0864
6,007,428;1;3;1;70;05;1;16;48;1,000,000;1;;2;16;1;;9;2;2;;2;;;;;;;;;;;1;2;;01;16;16;1;2;11;0123;05;1122.243994
6,007,429;1;3;1;70;05;1;104;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;05;1081.5584497
6,007,447;1;2;1;70;05;1;6;48;908,526;1;;2;6;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;1;11;8010;05;1121.8404423
6,007,456;1;1;1;70;05;1;4;40;908,526;1;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;97;53;54;1;1;11;9700;05;1022.5523091
6,007,466;1;1;1;70;05;1;2;48;908,526;1;;2;2;1;;5;2;9;COBERTURA;2;;;;;;;;;;;1;1;908526;41;95;95;1;1;11;4111;05;1172.5590335
6,007,469;1;3;1;70;05;1;50;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;05;1072.7311392
6,007,472;1;2;1;70;05;1;2;48;1,000,000;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;2;;23;97;89;1;1;11;2392;05;1121.8404423
6,007,477;1;1;1;70;05;1;4;48;1,600,000;1;;2;4;5;;2;2;2;;2;;;;;;;;;;;1;1;1400000;43;95;95;1;1;11;4330;05;1130.1279916
6,007,484;1;1;1;70;05;1;40;48;908,526;1;;2;32;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;97;54;1;2;11;9700;05;1039.1274078
6,007,486;1;1;1;70;05;1;3;48;908,526;1;;2;3;1;;9;2;4;;2;;;;;;;;;;;1;1;400000;47;45;45;1;1;11;4719;05;1088.6402625
6,007,507;1;2;1;70;05;1;6;48;1,800,000;1;;2;4;1;;9;2;2;;2;;;;;;;;;;;1;1;2000000;10;33;33;1;1;11;1089;05;1187.847954
6,007,508;1;3;1;70;05;1;16;48;908,500;1;;2;20;1;;9;2;4;;2;;;;;;;;;;;1;2;;29;87;87;1;2;11;2910;05;1526.7719442
6,007,514;1;2;1;70;05;1;52;48;908,526;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;25;83;83;1;2;11;2511;05;1120.573386
6,007,517;1;3;1;70;05;1;36;48;908,526;1;;2;36;1;;4;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4721;05;1585.2940914
6,007,518;1;2;1;70;05;1;8;24;908,526;1;;2;36;1;;3;2;1;;2;;;;;;;;;;;1;2;;14;55;79;1;1;11;1410;05;1484.3409023
6,007,520;1;2;1;70;05;1;8;48;908,526;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;55;45;1;1;11;4771;05;1536.4014395
6,007,538;1;1;1;70;05;1;3;48;908,526;4;;2;3;1;;2;2;1;;2;;;;;;;;;;;1;1;1200000;41;95;95;1;1;11;4111;05;1072.0038441
6,007,539;1;1;1;70;05;1;36;48;908,526;1;;2;36;1;;9;2;9;COBERTURA POR PANDEMIA;2;;;;;;;;;;;1;2;;10;97;97;1;2;11;1081;05;1138.1531173
6,007,547;1;3;1;70;05;1;20;48;1,200,000;1;;2;20;1;;5;2;1;;2;;;;;;;;;;;1;2;;13;92;92;1;2;11;1313;05;1409.3643186
6,007,548;1;1;1;70;05;1;24;48;1,000,000;3;;2;36;1;;3;2;1;;2;;;;;;;;;;;1;2;;10;54;21;1;2;11;1081;05;1088.6402625
6,007,551;1;1;1;70;05;1;12;48;908,526;1;;2;12;1;;3;2;2;;2;;;;;;;;;;;1;2;;14;55;79;1;1;11;1410;05;1542.8630495
6,007,552;1;2;1;70;05;1;8;48;908,000;4;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;87;59;59;1;1;11;8730;05;1122.243994
6,007,555;1;3;1;70;05;1;80;48;908,526;1;;2;83;1;;9;2;1;;2;;;;;;;;;;;1;2;;93;34;59;1;2;11;9329;05;1072.7311392
6,007,555;1;4;1;70;05;1;100;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;01;;1;2;11;;05;1072.7311392
6,007,568;1;1;1;70;05;1;36;48;1,200,000;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;11;8621;05;1088.6402625
6,007,579;1;2;1;70;05;1;4;48;908,526;1;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;900000;97;53;54;1;1;11;9700;05;1029.5728022
6,007,582;1;1;1;70;05;1;2;48;908,526;1;;2;260;1;;2;2;9;PAGA LA AFILIACION;1;1;;;1;;;;;;;;2;;47;55;45;1;1;11;4719;05;1535.5992547
6,007,588;1;2;1;70;05;1;72;48;908,526;1;;2;80;4;;1;2;2;;2;;;;;;;;;;;1;2;;88;53;54;1;2;11;8891;05;1079.0856569
6,007,592;1;2;1;70;05;1;4;48;908,526;1;;2;5;1;;9;2;2;;2;;;;;;;;;;;1;1;900000;31;45;45;1;1;11;3120;05;1129.3258068
6,007,593;1;5;1;70;05;1;16;48;1,500,000;1;;2;16;1;;6;2;7;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;05;996.1452673
6,007,596;1;3;1;70;05;1;40;48;1,200,000;1;;2;40;1;;8;2;2;;2;;;;;;1;;;;;;2;;45;84;84;1;2;11;4520;05;1585.2940914
6,007,599;1;1;1;70;05;1;105;72;1,800,000;1;;2;78;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;59;54;1;2;11;9700;05;1129.3258068
6,007,602;1;2;1;70;05;1;104;48;800,000;3;;2;208;1;;5;2;4;;2;;;;;;;;;;;1;2;;10;54;97;1;2;11;1040;05;1485.1430871
6,007,602;1;4;1;70;05;1;4;48;1,200,000;1;;2;20;1;;2;2;4;;2;;;;;;;;;;;1;2;;47;45;97;1;1;11;4759;05;1485.1430871
6,007,613;1;1;1;70;05;1;32;48;908,526;1;;2;204;1;;4;2;4;;2;;;;;;;;;;;1;2;;56;45;45;1;2;11;5619;05;1313.0993561
6,007,626;1;2;1;70;05;1;2;48;1,200,000;1;;2;2;1;;5;2;4;;2;;;;;;;;;;;1;1;1000000;41;95;95;1;1;11;4111;05;1073.6744521
6,007,626;1;4;1;70;05;1;8;48;1,000,000;1;;2;8;1;;4;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4755;05;1073.6744521
6,007,627;1;2;1;70;05;1;32;48;908,526;1;;2;32;1;;9;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;11;1410;05;1129.3258068
6,007,636;1;1;1;70;05;1;36;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;11;;05;1190.3956365
6,007,643;1;3;1;70;05;1;24;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;11;;05;1022.4909893
6,007,645;1;2;1;70;05;1;2;48;908,526;1;;2;2;1;;8;2;1;;2;;;;;;;;;;;1;1;1400000;47;97;97;1;1;11;4711;05;1172.5590335
6,007,646;1;4;1;70;05;1;4;48;1,200,000;1;;2;24;1;;5;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;05;1015.0056248
6,007,649;1;1;1;70;05;1;14;25;908,526;1;;2;18;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;11;4724;05;1181.386344
6,007,650;1;1;1;70;05;1;52;48;908,526;1;;2;12;1;;2;2;9;LE DESCUENTAN DE PENSION;3;;;;;;;;;;;1;2;;55;98;58;1;2;11;5511;05;1053.9456714
6,007,654;1;2;1;70;05;1;4;48;908,526;1;;2;4;1;;4;2;8;;2;;;;;;;;;;;1;1;1000000;31;33;33;1;1;11;3110;05;931.26883583
6,007,672;1;3;1;70;05;1;20;24;450,000;1;;2;20;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;2;11;9700;05;1088.0949494
6,007,685;1;1;1;70;05;1;60;48;908,000;1;;2;66;3;;1;2;2;;2;;;;;;;;;;;1;2;;88;53;54;1;2;11;8891;05;1420.1804285
6,007,685;1;3;1;70;05;1;100;48;908,000;1;;2;110;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4773;05;1420.1804285
6,007,690;1;1;1;70;05;1;4;48;1,200,000;1;;2;312;1;;3;2;2;;2;;;;;;;;;;;1;2;;56;45;53;1;1;11;5611;05;2163.1168994
6,007,695;1;2;1;70;05;1;52;50;908,526;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;45;1;2;11;5619;05;2258.6516136
6,007,699;1;1;1;70;05;1;12;48;2,000,000;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;1;1000000;56;50;53;1;1;11;5630;05;914.63241734
6,007,701;1;2;1;70;05;1;4;48;908,526;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;85000;47;45;45;1;1;11;4771;05;1130.1279916
6,007,712;1;1;1;70;05;1;50;48;1,014,000;1;;2;52;1;;7;2;2;;2;;;;;;;;;;;1;2;;49;45;98;1;2;11;4921;05;1179.6408463
6,007,714;1;2;1;70;05;1;8;48;908,526;1;;2;32;1;;9;2;2;;2;;;;;;;;;;;1;2;;91;39;39;1;1;11;9103;05;1131.0713044
6,007,715;1;3;1;70;05;1;8;24;900,000;1;;2;8;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;13;54;1;1;11;9700;05;1038.325223
6,007,717;1;2;1;70;05;1;4;48;908,526;4;;2;4;4;;1;2;4;;2;;;;;;;;;;;1;1;180000;14;97;79;1;1;11;1410;05;1483.6136071
6,007,718;1;2;1;70;05;1;52;48;908,526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;45;39;1;2;11;6412;05;1080.3527132
6,007,722;1;5;1;70;05;1;12;48;908,526;1;;2;52;1;;9;2;7;;2;;;;;;;;;;;1;2;;47;97;97;1;1;11;4711;05;1055.6162794
6,007,725;1;1;1;70;05;1;52;72;908,526;1;;2;104;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4711;05;1088.6402625
6,007,729;1;2;1;70;05;1;2;48;908,526;1;;2;260;1;;4;2;1;;2;;;;;;;;;;;1;2;;45;84;84;1;1;11;4520;05;1081.5584497
6,007,734;1;3;1;70;05;1;36;48;1,200,000;1;;2;40;1;;9;2;2;;2;;;;;;;;;;;1;2;;46;39;39;1;2;11;4649;05;1071.5254027
6,007,751;1;1;1;70;05;1;24;48;908,526;4;;2;24;1;;2;2;5;;1;1;;;1;;;;;;;;2;;56;59;50;1;2;11;5630;05;1130.6677527
6,007,770;1;2;1;70;05;1;8;48;908,526;1;;2;32;1;;5;2;1;;2;;;;;;;;;;;1;2;;10;97;97;1;1;11;1081;05;1129.3258068
6,007,776;1;1;1;70;05;1;48;48;908,526;3;;2;208;4;;1;2;2;;2;;;;;;;;;;;1;2;;81;54;54;1;2;11;8121;05;1123.5859399
6,007,790;1;1;1;70;05;1;4;48;1,100,000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;1450000;43;85;85;1;1;11;4321;05;1179.6408463
6,007,801;1;1;1;70;05;1;52;48;908,526;1;;2;58;1;;9;2;1;;2;;;;;;;;;;;1;2;;42;55;98;1;2;11;4210;05;1062.7729819
6,007,816;1;1;1;70;05;1;30;48;908,526;1;;2;5;1;;2;2;1;;2;;;;;;;;;;;1;1;25000;58;38;59;1;2;11;5813;05;989.61455309
6,007,816;1;2;1;70;05;1;1;48;650,000;2;;2;5;6;;2;2;1;;2;;;;;;;;;;;1;2;;58;03;59;1;1;11;5813;05;989.61455309
6,007,824;1;2;1;70;05;1;16;48;2,000,000;4;;2;8;4;;1;2;1;;1;2;;;1;;;;;;;;1;500000;69;21;11;1;2;11;6920;05;1072.8673486
6,007,826;2;1;2;70;05;1;52;50;1,000,000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;1;120000;43;87;95;1;2;11;4330;05;1196.1299513
6,007,838;1;1;1;70;05;1;52;48;908,526;1;;2;64;1;;8;2;1;;2;;;;;;;;;;;1;2;;10;45;45;1;2;11;1040;05;1493.1682128
6,007,846;1;1;1;70;05;1;104;48;908,526;1;;2;24;1;;5;2;2;;2;;;;;;;;;;;1;2;;31;97;45;1;2;11;3110;05;1079.8129521
6,007,853;1;2;1;70;05;1;52;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;05;1129.3258068
6,007,854;1;3;1;70;05;1;3;48;908,526;1;;2;4;1;;2;2;2;;2;;;;;;;;;;;1;1;850000;47;45;45;1;1;11;4771;05;1023.2182845
6,007,854;1;5;1;70;05;1;52;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;05;1023.2182845
6,007,867;1;3;1;70;05;1;16;48;908,526;1;;2;16;4;;1;2;8;;2;;;;;;;;;;;1;2;;47;08;45;1;2;11;4741;05;1121.2202394
6,007,871;1;1;1;70;05;1;52;48;908,526;1;;2;90;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4754;05;1534.6559419
6,007,875;1;1;1;70;05;1;47;24;908,526;1;;2;88;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;38;45;1;2;11;4772;05;1073.6744521
6,007,881;1;4;1;70;05;1;4;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;05;1442.8531732
6,007,887;1;3;1;70;05;1;8;48;1,200,000;1;;2;36;1;;9;2;2;;2;;;;;;;;;;;1;2;;49;97;97;1;1;11;4923;05;1057.4366667
6,007,887;1;4;1;70;05;1;12;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;57;;1;1;11;;05;1057.4366667
6,007,891;1;2;1;70;05;1;180;48;1,200,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;16;;1;2;11;;05;1021.2852528
6,007,896;1;3;1;70;05;1;12;48;908,526;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;07;97;97;1;1;11;0722;05;1006.6431858
6,007,901;1;2;1;70;05;1;4;48;908,526;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4773;05;1073.2709003
6,007,901;1;3;1;70;05;1;12;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;05;1073.2709003
6,007,938;1;1;1;70;05;1;4;48;908,526;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;11;9700;05;1023.9400276
6,007,948;1;1;1;70;05;1;16;48;908,526;1;;2;16;1;;9;2;2;;2;;;;;;;;;;;1;2;;43;85;85;1;2;11;4321;05;1021.2852528
6,007,955;1;4;1;70;05;1;4;48;2,000,000;1;;2;12;1;;9;2;4;;2;;;;;;;;;;;1;2;;65;08;08;1;1;11;6511;05;1053.9456714
6,007,970;1;3;1;70;05;1;16;24;908,526;1;;2;16;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4731;05;1122.243994
6,007,975;1;2;1;70;11;1;52;36;908,000;4;;2;72;1;;2;2;2;;2;;;;;;;;;;;1;2;;68;79;55;1;2;11;6820;11;2725.5195603
6,007,975;1;3;1;70;11;1;40;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;11;2725.5195603
6,007,980;1;1;1;70;11;1;128;48;2,500,000;1;;2;128;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;08;08;1;2;11;6120;11;4700.6755658
6,007,991;1;1;1;70;11;1;20;48;908,526;1;;2;20;1;;6;2;1;;2;;;;;;;;;;;1;2;;64;39;44;1;2;11;6424;11;6917.6229747
6,008,000;1;2;1;70;11;1;4;48;1,000,000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;454263;47;59;59;1;1;11;4773;11;3515.4149691
6,008,001;1;2;1;70;11;1;3;48;908,526;1;;2;3;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;38;53;1;1;11;5611;11;5973.2157007
6,008,008;1;1;1;70;11;1;45;48;908,000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;11;4806.2445399
6,008,013;1;1;1;70;11;1;112;48;908,526;1;;2;112;1;;7;2;8;;2;;;;;;;;;;;1;2;;81;55;55;1;2;11;8121;11;3380.1306205
6,008,018;1;2;1;70;11;1;8;20;450,000;1;;2;100;4;;9;2;2;;1;4;;;;;;;;;;1;2;;49;36;36;1;1;11;4921;11;3907.0710619
6,008,019;1;1;1;70;11;1;54;48;1,200,000;4;;2;54;4;;1;2;1;;2;;;;;;;;;;;1;2;;25;83;83;1;2;11;2599;11;2801.4114716
6,008,020;1;1;1;70;11;1;75;48;908,526;1;;2;75;1;;6;2;1;;3;;;;;;1;;;;;;2;;49;98;98;1;2;11;4921;11;3340.1060224
6,008,020;1;4;1;70;11;1;4;48;3,000,000;1;;2;4;1;;7;2;6;;2;;;;;;;;;;;1;2;;82;02;38;1;1;11;8220;11;3340.1060224
6,008,037;1;2;1;70;11;1;16;48;1,000,000;1;;2;32;1;;4;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;2;11;5611;11;3832.160203
6,008,078;1;2;1;70;11;1;180;48;908,526;1;;2;180;1;;7;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4754;11;3232.8840631
6,008,092;1;2;1;70;11;1;16;48;1,200,000;1;;2;36;1;;8;2;1;;2;;;;;;;;;;;1;2;;20;43;45;1;2;11;2012;11;3865.792772
6,008,094;1;3;1;70;11;1;12;48;908,600;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;55;39;33;1;1;11;5511;11;5418.0599877
