DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,018,184;1;3;1;80;;1;2;;1,200,000;2;;;;2;;;.;2;2;;2;;1;11;;08;1694.1040818
6,018,184;1;4;1;80;;1;;;1,000,000;1;9;VENCIMIENTO DE LICENCIA DE CONDUCCION;1;;1;4;;2;2;;2;;1;11;1.3;08;1694.1040818
6,018,185;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1639.8664268
6,018,186;1;1;1;80;;1;;;;1;9;REDUCCION DE PERSONAL;2;;;9;;2;2;;2;;1;11;3;08;1833.3913327
6,018,186;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1833.3913327
6,018,186;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1833.3913327
6,018,186;1;5;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1833.3913327
6,018,188;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1500.0304934
6,018,188;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1500.0304934
6,018,189;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1172.4464228
6,018,189;1;5;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1172.4464228
6,018,190;1;1;1;80;;1;;;;1;3;;2;;;9;;3;3;;2;;1;11;4;08;995.41052652
6,018,191;1;2;1;80;;1;2;;1,000,000;1;7;;2;;;12;VA A DESCANSAR DOS MESES PARA OTRA VEZ BUSCAR;2;2;;1;900,000;1;11;1.2;08;1912.4966774
6,018,191;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1912.4966774
6,018,192;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1013.4850439
6,018,192;1;4;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;08;1013.4850439
6,018,193;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;1655.3115177
6,018,193;1;3;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;08;1655.3115177
6,018,197;1;2;1;80;;1;1;25;750,000;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;11;2;08;1565.4255072
6,018,199;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;08;1562.4958422
6,018,199;1;3;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.2;08;1562.4958422
6,018,200;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;1045.3604494
6,018,201;1;1;1;80;;1;;;;1;9;CANSANCIO;2;;;8;;2;2;;2;;1;11;4;08;829.36137286
6,018,202;1;1;1;80;;1;;;;1;9;PANDEMIA;2;;;8;;2;2;;2;;1;11;2;08;1018.5985467
6,018,202;1;2;1;80;;1;;;;1;9;PANDEMIA;2;;;8;;2;2;;2;;1;11;2;08;1018.5985467
6,018,202;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1018.5985467
6,018,203;1;1;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;08;704.44724367
6,018,205;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;08;1576.742319
6,018,206;1;1;1;80;;1;;;;1;3;;2;;;4;;2;2;;2;;1;11;4;08;1336.2783877
6,018,206;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1336.2783877
6,018,206;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1336.2783877
6,018,208;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;704.44724367
6,018,208;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;704.44724367
6,018,208;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;704.44724367
6,018,209;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;704.44724367
6,018,209;1;5;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;704.44724367
6,018,209;1;6;1;80;;1;;;;2;;;;2;;;.;3;3;;2;;1;11;;08;704.44724367
6,018,210;1;2;1;80;;1;1;40;900,000;2;;;;2;;;.;2;2;;2;;1;11;;08;2083.1231878
6,018,210;1;4;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.3;08;2083.1231878
6,018,211;1;2;1;80;;1;1;40;900,000;2;;;;2;;;.;2;2;;2;;1;11;;08;1494.3758668
6,018,211;1;5;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;08;1494.3758668
6,018,212;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;08;1200.0927912
6,018,213;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;08;1363.844897
6,018,214;1;5;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1201.8914693
6,018,216;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1707.8144126
6,018,216;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1707.8144126
6,018,217;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1659.0044088
6,018,217;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1659.0044088
6,018,218;1;2;1;80;;1;;;;1;6;;1;;2;12;EMBARAZADA;2;2;;2;;1;11;2;08;1573.1045185
6,018,218;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1573.1045185
6,018,219;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;08;1473.1585141
6,018,219;1;5;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.4;08;1473.1585141
6,018,220;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1568.5271617
6,018,221;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;08;1339.3800422
6,018,221;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1339.3800422
6,018,222;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1568.5271617
6,018,223;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1176.4325431
6,018,223;1;4;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;08;1176.4325431
6,018,225;1;1;1;80;;1;;;;2;;;;2;;;.;3;3;;2;;1;11;;08;874.19779297
6,018,225;1;2;1;80;;1;;;;1;6;;2;;;11;;2;2;;2;;1;11;4;08;874.19779297
6,018,226;1;1;1;80;;1;2;;850,000;1;9;ACCIDENTE DEL HIJO;2;;;12;ACCIDENTE DEL HIJO;2;2;;1;560,000;1;11;1.1;08;2372.7381495
6,018,226;1;5;1;80;;1;1;40;550,000;1;3;;2;;;9;;2;2;;1;600,000;1;11;1.1;08;2372.7381495
6,018,226;1;11;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;2372.7381495
6,018,227;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1280.620121
6,018,227;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1280.620121
6,018,227;1;6;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1280.620121
6,018,228;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1698.5094491
6,018,228;1;7;1;80;;1;1;50;700,000;1;1;;2;;;12;NO TIENE PERMISO DE MIGRACION;2;2;;1;90,000;1;11;1.1;08;1698.5094491
6,018,229;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;08;1589.9165039
6,018,229;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1589.9165039
6,018,230;1;2;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;11;2;08;1385.2342391
6,018,231;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1336.2783877
6,018,232;1;2;1;80;;1;;;;1;6;;2;;;11;;2;2;;2;;1;11;3;08;1844.5486915
6,018,232;1;4;1;80;;1;1;48;908,526;1;8;;2;;;2;;2;2;;2;;1;11;2;08;1844.5486915
6,018,232;1;5;1;80;;1;;;;1;6;;2;;;4;;2;2;;2;;1;11;4;08;1844.5486915
6,018,236;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1568.5271617
6,018,237;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;08;1576.206173
6,018,237;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1576.206173
6,018,239;1;2;1;80;;1;;;;1;9;POSITIVO A COVID;2;;;4;;2;2;;2;;1;11;1.4;08;1450.6292529
6,018,240;1;2;1;80;;1;2;;750,000;1;4;;2;;;4;;2;2;;2;;1;11;2;08;1444.4259439
6,018,241;1;1;1;80;;1;;;;1;2;;2;;;9;;2;2;;2;;1;11;2;08;1659.876338
6,018,241;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1659.876338
6,018,242;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1589.9165039
6,018,244;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1037.1452921
6,018,244;1;2;1;80;;1;;;;1;3;;2;;;2;;2;2;;2;;1;11;2;08;1037.1452921
6,018,246;1;1;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;08;832.46302738
6,018,247;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;704.44724367
6,018,248;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1252.5956862
6,018,248;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1252.5956862
6,018,251;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;08;1336.4242353
6,018,253;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;08;1686.4250705
6,018,254;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;08;1458.8444102
6,018,273;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2613.7920456
6,018,274;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;3746.6755146
6,018,275;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;3692.5077532
6,018,276;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;4187.9531924
6,018,277;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;15;3316.3824969
6,018,278;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;3016.7926112
6,018,279;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;2829.4198554
6,018,280;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;15;4253.3707123
6,018,292;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2877.3509625
6,018,292;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;15;2877.3509625
6,018,292;1;5;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;2877.3509625
6,018,293;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.3;15;3662.7134387
6,018,295;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2924.499782
6,018,295;1;3;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;2924.499782
6,018,296;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;4161.0778832
6,018,296;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;4161.0778832
6,018,296;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;4161.0778832
6,018,297;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;15;3807.2787437
6,018,298;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;4338.4285807
6,018,299;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;4246.1357516
6,018,302;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;3600.2149241
6,018,302;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;3600.2149241
6,018,303;1;1;1;80;;1;;;;1;4;;2;;;6;;2;2;;2;;1;11;4;15;2631.5116953
6,018,306;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;1438.9688608
6,018,306;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1438.9688608
6,018,307;1;2;1;80;;1;1;48;908,500;1;8;;1;;2;1;;2;2;;2;;1;11;3;15;2483.6488586
6,018,308;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2586.6052428
6,018,308;1;5;1;80;;1;;;;1;8;;2;;;1;;2;2;;2;;1;11;2;15;2586.6052428
6,018,309;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;1996.315353
6,018,310;1;1;1;80;;1;1;48;800,000;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;11;1.4;15;2261.3678584
6,018,310;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2261.3678584
6,018,311;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;2020.16912
6,018,312;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;2685.4023769
6,018,312;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2685.4023769
6,018,313;1;1;1;80;;1;1;40;908,500;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;11;1.4;15;3153.5962792
6,018,313;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;15;3153.5962792
6,018,314;1;1;1;80;;1;;;;1;8;;2;;;1;;2;2;;2;;1;11;3;15;3000.1902916
6,018,315;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;15;1858.3978563
6,018,316;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;2662.5502016
6,018,318;1;2;1;80;;1;;;;1;5;;2;;;8;;2;2;;2;;1;11;4;15;2388.1780096
6,018,321;1;2;1;80;;1;;;;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;11;2;15;2388.1780096
6,018,323;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2421.5197131
6,018,323;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2421.5197131
6,018,324;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;1611.5920032
6,018,324;1;2;1;80;;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;15;1611.5920032
6,018,325;1;1;1;80;;1;;;;1;5;;2;;;8;;2;2;;2;;1;11;4;15;1595.1330099
6,018,325;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1595.1330099
6,018,325;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1595.1330099
6,018,325;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1595.1330099
6,018,327;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;2020.16912
6,018,328;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1605.9848886
6,018,328;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1605.9848886
6,018,331;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;15;1611.5920032
6,018,333;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;1138.9134259
6,018,333;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1138.9134259
6,018,333;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1138.9134259
6,018,333;1;4;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;15;1138.9134259
6,018,334;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1858.3978563
6,018,335;1;2;1;80;;1;;;;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;11;2;15;2320.4417494
6,018,335;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2320.4417494
6,018,335;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2320.4417494
6,018,335;1;5;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;15;2320.4417494
6,018,336;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1858.3978563
6,018,338;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;1611.5920032
6,018,338;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1611.5920032
6,018,339;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;1979.6008928
6,018,341;1;1;1;80;;1;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.4;15;2014.5620054
6,018,341;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2014.5620054
6,018,342;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;1858.3978563
6,018,343;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;15;2388.1780096
6,018,344;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2261.3678584
6,018,344;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2261.3678584
6,018,345;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;15;2261.3678584
6,018,348;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;15;1858.3978563
6,018,360;1;1;1;80;;1;1;45;600,000;1;1;;2;;;5;;2;2;;2;;1;11;1.2;17;2986.92519
6,018,361;1;2;1;80;;1;1;22;600,000;1;3;;2;;;9;;2;2;;2;;1;11;4;17;1973.4743302
6,018,361;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1973.4743302
6,018,361;1;6;1;80;;1;;;;1;8;;2;;;11;;2;2;;2;;1;11;2;17;1973.4743302
6,018,362;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;1137.5457099
6,018,362;1;3;1;80;;1;1;48;500,000;1;6;;2;;;5;;2;2;;2;;1;11;3;17;1137.5457099
6,018,362;1;4;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1137.5457099
6,018,363;1;2;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;2775.1728022
6,018,364;1;2;1;80;;1;1;20;300,000;2;;;;2;;;.;2;2;;2;;1;11;;17;2818.5561616
6,018,366;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;1137.5457099
6,018,366;1;2;1;80;;1;;;;1;6;;2;;;9;;2;2;;2;;1;11;4;17;1137.5457099
6,018,367;1;3;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1646.3548503
6,018,367;1;4;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;17;1646.3548503
6,018,369;1;2;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;17;1988.5289596
6,018,370;1;1;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;1291.102708
6,018,372;1;1;1;80;;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;17;1137.5457099
6,018,375;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1137.5457099
6,018,376;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1137.5457099
6,018,377;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;1137.5457099
6,018,377;1;2;1;80;;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;17;1137.5457099
6,018,379;1;1;1;80;;1;;;;1;7;;2;;;11;;2;2;;2;;1;11;4;17;1137.5457099
6,018,380;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;1137.5457099
6,018,380;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1137.5457099
6,018,383;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1137.5457099
6,018,386;1;1;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;1137.5457099
6,018,387;1;2;1;80;;1;2;;400,000;1;3;;2;;;9;;2;2;;2;;1;11;3;17;2775.1728022
6,018,389;1;2;1;80;;1;;;;1;7;;2;;;9;;2;2;;2;;1;11;2;17;3859.1951332
6,018,389;1;3;1;80;;1;;;;2;;;;2;;;.;;;;2;;1;11;;17;3859.1951332
6,018,390;1;1;1;80;;1;;;;1;4;;2;;;11;;2;2;;2;;1;11;3;17;1137.5457099
6,018,390;1;3;1;80;;1;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.3;17;1137.5457099
6,018,392;1;1;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;3147.3613629
6,018,392;1;2;1;80;;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;17;3147.3613629
6,018,393;1;1;1;80;;1;2;;700,000;1;3;;2;;;9;;2;2;;2;;1;11;3;17;1772.1836977
6,018,393;1;2;1;80;;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;17;1772.1836977
6,018,396;1;1;1;80;;1;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;17;1170.9079433
6,018,397;1;1;1;80;;1;1;48;908,526;1;3;;2;;;9;;2;2;;2;;1;11;4;17;1772.1836977
6,018,480;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;05;1578.2122786
6,018,480;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1578.2122786
6,018,481;1;1;1;80;05;1;;;;1;7;;2;;;8;;2;2;;2;;1;11;2;05;1366.670853
6,018,481;1;2;1;80;05;1;;;;1;7;;2;;;8;;2;2;;2;;1;11;2;05;1366.670853
6,018,482;1;1;1;80;05;1;;;;1;6;;2;;;11;;2;2;;2;;1;11;4;05;1089.3620057
6,018,486;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;05;1486.0864
6,018,487;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1063.8982767
6,018,487;1;6;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1063.8982767
6,018,488;1;2;1;80;05;1;1;30;1,200,000;1;1;;1;;1;9;;2;2;;2;;1;11;1.3;05;1130.0475499
6,018,488;1;4;1;80;05;1;;;;1;1;;2;;;9;;2;2;;2;;1;11;3;05;1130.0475499
6,018,489;1;4;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;05;1434.0258627
6,018,489;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1434.0258627
6,018,490;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;981.73055543
6,018,491;1;2;1;80;05;1;;;;1;9;CAMBIO DE MUNICIPIO DE RESIDENCIA;2;;;9;;2;2;;2;;1;11;4;05;1138.3350993
6,018,491;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1138.3350993
6,018,492;1;1;1;80;05;1;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;1.2;05;1081.5584497
6,018,492;1;3;1;80;05;1;1;8;200,000;2;;;;2;;;.;2;2;;2;;1;11;;05;1081.5584497
6,018,496;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1072.7311392
6,018,496;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1072.7311392
6,018,498;1;1;1;80;05;1;;;;1;5;;2;;;4;;3;3;;2;;1;11;4;05;1064.0400382
6,018,498;1;2;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1064.0400382
6,018,500;1;1;1;80;05;1;;;;1;7;;2;;;9;;2;2;;2;;1;11;4;05;1014.3105323
6,018,500;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1014.3105323
6,018,500;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1014.3105323
6,018,504;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1121.8404423
6,018,505;1;2;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1062.6980922
6,018,505;1;4;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1062.6980922
6,018,507;1;2;1;80;05;1;;;;1;8;;2;;;8;;2;2;;2;;1;11;4;05;1079.0856569
6,018,508;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1179.8172763
6,018,508;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1179.8172763
6,018,511;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1071.6002924
6,018,511;1;2;1;80;05;1;;;;1;7;;2;;;9;;2;2;;2;;1;11;4;05;1071.6002924
6,018,514;1;2;1;80;05;1;;;;1;8;;2;;;2;;2;2;;2;;1;11;1.4;05;1066.1890875
6,018,514;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1066.1890875
6,018,514;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1066.1890875
6,018,516;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1055.6162794
6,018,516;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1055.6162794
6,018,520;1;1;1;80;05;1;;;;1;5;;2;;;8;;3;3;;2;;1;11;3;05;1129.4006964
6,018,523;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1030.3000973
6,018,523;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1030.3000973
6,018,525;1;2;1;80;05;1;;;908,526;1;9;CAMBIO DE RESIDENCIA DE DEPARTAMENTO;1;;1;2;;2;2;;2;;1;11;1.1;05;1073.2709003
6,018,525;1;3;1;80;05;1;;;;1;4;;2;;;4;;3;3;;2;;1;11;2;05;1073.2709003
6,018,526;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1121.8404423
6,018,527;1;2;1;80;05;1;2;;900,000;2;;;;1;4;9;;2;2;;2;;1;11;;05;1550.8881752
6,018,528;1;1;1;80;05;1;;;;1;4;;2;;;10;;3;3;;2;;1;11;3;05;1071.5254027
6,018,530;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1080.3527132
